STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
2601,HIMACHAL PRADESH,1.5,14,7.9,11,7.2,8,63,221,0.1,0.6,0.1,0.6,14,94,33,350
2602,HIMACHAL PRADESH,3,17.5,7.6,11.2,7.3,8.2,55,312,0.1,1,0,0.5,17,70,94,280
2603,HIMACHAL PRADESH,9,18,7.9,11.2,7.4,8.2,45,294,0.1,0.8,0,1.3,23,110,170,1600
1867,HIMACHAL PRADESH,5,11,9.6,10.1,7.8,8.7,126,983,0.1,0.7,0,0.5,14,49,63,280
2611,HIMACHAL PRADESH,5,11,9.6,10.1,7.7,8.8,116,1080,0.1,0.2,0,0.5,13,33,49,180
1389,HIMACHAL PRADESH,10,17,9.3,9.7,7.6,8.7,145,778,0.1,1.2,0,0.6,13,70,79,240
1086,HIMACHAL PRADESH,11,16,9.1,9.6,7.6,8.5,128,842,0.1,0.3,0.067,0.436,27,110,140,350
1087,HIMACHAL PRADESH,11,16,9.2,9.6,7.5,8.6,104,784,0.1,0.4,0,0.621,46,140,170,540
1013,HIMACHAL PRADESH,12,16,9.2,9.5,7.4,8.6,121,766,0.1,0.3,0.024,0.484,23,94,180,350
1014,HIMACHAL PRADESH,6,24,8.4,9.6,7.3,8.7,124,365,0.1,0.4,0,0.621,23,79,130,350
1015,HIMACHAL PRADESH,6,24,8.3,9.8,7.6,8.7,109,357,0.1,1.2,0,0.955,26,94,170,540
1016,HIMACHAL PRADESH,4,20,6,11,6.9,9.7,96,265,0.2,0.8,0.17,0.78, , , , 
1017,PUNJAB,10,26,8.6,8.8,7.5,7.8,254,266, , ,0.8,1,30,70,46,150
1018,PUNJAB,11,26,7.6,8,7.5,8.5,256,298,1,1,1,1.2,280,750,110,1100
1293,PUNJAB,12,28,6.8,8.2,6.9,7.9,260,308,1,2,1.4,1.6,1100,1500,2000,2300
1814,PUNJAB,10,26,8,8.4,7.6,8.3,263,275,0.3,1,0.9,1.2,50,300,350,500
1019,PUNJAB,11,27,8.4,8.6,7.1,7.9,242,270,0.3,1.2,1.1,1.2,50,500,500,930
1380,PUNJAB,10,25,8,8.4,7.4,8.3,268,310,0.9,0.9,1.1,1.2,40,140,390,400
1690,PUNJAB,13,29,6.8,7.6,7.3,7.7,369,396,1.6,2.4,1,1,90,350,500,630
1020,PUNJAB,10,28,4,4.4,6.8,7.3,574,846,6.2,15,2.2,3.6,2000,46000,10000,75000
1021,PUNJAB,12,28,4.4,6.3,6.7,7.4,520,534,2.8,9,1.8,3,2000,15000,8000,30000
1381,PUNJAB,13,24,2.4,3.2,6.6,7.9,714,780,6,7.9,4,4.8,3500,4600,7500,20000
1691,PUNJAB,12,31,7.4,8.4,7.3,8.2,224,266,0.3,1.2,0.8,1.2,50,150,350,400
1692,PUNJAB,12,30,7.2,8.3,7.1,8,226,273,0.4,1.3,0.8,1.2,50,210,400,460
1022,PUNJAB,12,23,4.8,6,7.2,7.4,342,356,1.2,3.3,1.2,3.2,460,500,900,2000
1088,HIMACHAL PRADESH,13,21,6.9,8.7,7.5,9,138,473,0.2,5.5,0.24,0.84, , , , 
1089,HIMACHAL PRADESH,7.1,18,7.8,9,7.3,9,75,900,0.1,18,0.19,1.26, , , , 
2614,HIMACHAL PRADESH,7.9,23,7.9,8.9,6.3,8.7,129,291,0.2,0.6,0.4,1, , , , 
2615,HIMACHAL PRADESH,7,14,8,9.1,7.1,8.8,93,203,0.2,0.8,0.3,1.1, , , , 
2613,HIMACHAL PRADESH,7.3,18,7.9,9.1,6.6,8.6,104,269,0.2,0.9,0.2,1, , , , 
1097,PUNJAB,10,23,8.1,8.3,7.4,7.6,160,185,0.3,0.4,0.7,2.6,19,110,45,230
1290,HIMACHAL PRADESH,3.5,12,8.3,11.2,6.8,8.2,40,302,0.1,2.8,0.2,0.705,21,63,140,280
2605,HIMACHAL PRADESH,0.5,9,9.1,10.8,7.4,8.7,33,183,0.1,0.2,0,0.4,14,43,34,140
2606,HIMACHAL PRADESH,2,10,8.9,10.7,7.5,8.4,48,232,0.1,0.8,0.1,0.6,13,46,43,170
1090,HIMACHAL PRADESH,4,15.5,7.8,10.9,7.1,8.2,45,205,0.1,0.6,0.108,0.484,21,70,63,220
1551,HIMACHAL PRADESH, , ,4.9,7.9,6.3,7.8,190,624,0.5,1.8,0.2,4.7, , , , 
1552,HIMACHAL PRADESH, , ,5.2,6.9,6.5,8.4,186,1246,0.8,4,0.3,5.3, , , , 
1868,HIMACHAL PRADESH, , ,5.8,9.7,6.8,8.7,194,1265,0.4,3.6,0.3,6.2, , , , 
1869,HIMACHAL PRADESH,6,24,5,10,6.6,9.5,380,626,0.2,12,0.3,4.9, , , , 
2616,HIMACHAL PRADESH,6.5,19,7.5,8.9,7.1,9,114,249,0.1,0.8,0.4,1.3, , , , 
2607,HIMACHAL PRADESH,10,26,7,11.2,7.6,8.7,151,392,0.1,0.9,0,0.9,23,350,130,1600
2608,HIMACHAL PRADESH,13,22,6.8,9.8,6.3,8.7,70,171,0.1,0.7,0.1,1.2, , , , 
2609,HIMACHAL PRADESH,14,23,7.2,9.7,7.1,8.9,86,192,0.1,0.8,0.4,1.3, , , , 
2610,HIMACHAL PRADESH,5,11,9.8,10.2,7.2,8.8,83,661,0.1,0.7,0,0.4,13,27,22,110
2612,HIMACHAL PRADESH,6,12,8.5,9.8,7.7,8.7,111,466,0.1,1.2,0,0.4,17,46,46,220
1307,JAMMU & KASHMIR,4,20,4.5,9.4,7,8.1,166,250,3,5.8,0.8,1.2, , , , 
1306,JAMMU & KASHMIR,3,18,6,8.5,7.1,7.9,75,216,1.5,3,0.5,1.2, , , , 
1304,JAMMU & KASHMIR,2.5,19,6,7.9,0.8,8,210,445,1,3.5,0,2.34, , , , 
3274,JAMMU & KASHMIR,2.3,19,6,8.4,7.1,8,140,381,1.2,2.4,0,3.2, , , , 
3275,JAMMU & KASHMIR,1,19,6.1,8.6,7.4,8.4,134,381,1,3.5,0,1.3, , , , 
3278,JAMMU & KASHMIR,2,14.8,7.8,8.9,7.3,8.3,78,151,1,1.3,0.2,1.7, , , , 
3279,JAMMU & KASHMIR,2,14,7.5,9.9,7.4,8.2,76,139,1,1.8,0.4,0.9, , , , 
3280,JAMMU & KASHMIR,2,14,8.4,9.6,7.7,8.3,81,141,1,3.1,0.1,1, , , , 
3281,JAMMU & KASHMIR,2,13.5,8,9.2,7.7,8.2,57,104,1,1.5,0.6,2.3, , , , 
3283,JAMMU & KASHMIR,8,13,8.7,9.1,8,8.2,120,175, , ,0.5,0.8, , , , 
3284,JAMMU & KASHMIR,8.2,13,8.8,9.2,7.9,8.2,130,335, , ,0.6,1.2, , , , 
3285,JAMMU & KASHMIR,4,14.2,7,9.2,7.2,8.1,110,158,1,1.2,0.3,1, , , , 
1484,UTTARAKHAND,16,19,7.8,9.2,8,8.2, , ,0.6,0.8,0,0, , , , 
1485,UTTARAKHAND,15,18,8.6,9,8,8.2, , ,0.6,0.8,0,0, , , , 
1486,UTTARAKHAND,15,19,7.4,8.4,7.8,8.2, , ,0.8,1.2,0,0, , , , 
1487,UTTARAKHAND,16,19,7.4,9,7.8,8.2, , ,1,1,0,0, , , , 
1488,UTTARAKHAND,16,19,7.8,9.4,7.9,8.2, , ,0.6,1.2,0,0, , , , 
1489,UTTARAKHAND,16,19,7.4,8.8,7.9,8.2, , ,0.8,1.2,0,0, , , , 
1060,UTTARAKHAND,13,20,7.4,9.6,7.3,8, , ,0.8,1.4,0,0, , ,4,40
2725,UTTARAKHAND,15,25,6.2,7.6,7.5,8.7, , ,1.4,12,0,0, , ,220,1600
1061,UTTARAKHAND,23,27,4,6.2,6.3,7.7, , ,3.2,7.2,0,0, , ,1600,1600
2727,UTTARAKHAND,13.5,22,7.2,8.4,7.2,8.1, , ,1.2,2.8,0,0, , ,80,350
1062,UTTAR PRADESH,15,28,7.2,11.1,6.8,7.8,170,300,1.4,3.5,0,0.68,500,840,900,1500
2488,UTTAR PRADESH,23,23,8,8,7.3,7.5,190,391,2.3,3,0,0.5,4000,4000,630,630
2489,UTTAR PRADESH,22,22,8.2,8.2,7.5,7.5,220,350,2.1,2.9,0,0.5,370,370,610,610
1145,UTTAR PRADESH,23,23,7.8,7.8,7.3,7.5,250,380,2.8,3.3,0,0.5,410,410,630,630
2490,UTTAR PRADESH,23,23,7.3,7.3,7.4,7.5,210,330,0,2.2,0,0,400,400,610,610
1063,UTTAR PRADESH,13,34,6.5,9,7.4,8.4,44,403,1.8,3.8,0.18,0.32,1600,2600,3500,4900
1066,UTTAR PRADESH,13,34,2.8,8.8,7.3,8.4,47,396,2.4,4.2,0.2,0.3,2100,4000,4000,5800
1146,UTTAR PRADESH,13,35,6.4,9.8,7.7,8.7,42,428,2.2,4.4,0.18,0.28,1700,3500,3500,4900
1067,UTTAR PRADESH,13,35,6,9.6,7.6,8.9,49,432,2.7,4.2,0.16,0.32,2000,3800,4200,5400
1068,UTTAR PRADESH,13,35,4.4,9,7.1,8.2,58,725,3.8,7.5,0.2,0.4,10000,24000,40000,79000
1147,UTTAR PRADESH,15,28,6.5,9.5,7.5,7.9,169,259,3.2,4.5,0.76,0.82,4400,6900,7600,9100
2498,UTTAR PRADESH,15,28,6.6,9.6,7.5,7.9,168,256,3.1,4.3,0.7,0.8,3800,6300,7200,8900
1046,UTTAR PRADESH,19.4,25.9,8.1,9.8,8.1,8.4,338,454,2.6,4.4,1.08,1.96,9400,26000,22000,47000
2487,UTTAR PRADESH,19.3,25.9,7.6,9.3,8.1,8.5,346,428,3.4,4.7,1.4,2.1,13000,26000,24000,40000
1049,UTTAR PRADESH,19.6,25.9,8,9.2,8.1,8.4,368,468,2.9,9.2,1.28,2.24,13000,34000,26000,48000
2485,UTTAR PRADESH,16,27,8,8.8,7.2,8.2,254,366,2.1,3.6,0,0.7,1300,2100,2200,4600
2486,UTTAR PRADESH,16,29,8.2,8.7,7.2,8,272,378,2.3,3.8,0,0.7,1300,4600,2400,32000
1070,UTTAR PRADESH,20,25,7.3,9.2,8,8.4,282,392,2.4,3.3,0,0,2200,3300,3100,4900
1071,UTTAR PRADESH,20,25.5,6.7,8.7,8.2,8.7,308,456,3.8,5,0,0,22000,46000,34000,63000
1073,UTTAR PRADESH,19,25,6.8,8.6,8.2,8.7,300,440,3.3,4.4,0,0,11000,22000,14000,46000
2502,UTTAR PRADESH,16,18,8.5,8.7,8,8,200,380,1.7,1.9,0,0,70,70,120,130
1074,BIHAR,18,30,7.8,8.8,7.8,8.3,310,492,2.3,2.8,0,0,940,1500,2400,4600
2551,BIHAR,18,31,7.6,8.7,7.6,8.3,298,535,2.6,2.8,0,0,500,5400,1100,16000
1077,BIHAR,13,33,7.4,9.7,7.7,8.4,268,538,2,2.5,0,0,1100,2400,2200,5400
2556,BIHAR,16,26,7.2,9.2,7.9,8.3,265,276,2,2.4,0,0,490,790,1100,2800
2564,BIHAR,16,34,7.6,9,7.9,8.3,288,344,2,2.7,0,0,700,3500,2800,9200
2552,BIHAR,16,34,7.1,9.2,7.6,8.2,271,557,2.4,2.9,0,0,3000,9200,9000,24000
1079,BIHAR,15,35,7,9.3,7.6,8.3,276,546,2.6,2.8,0,0,1400,9000,5000,24000
2555,BIHAR,15,33,5,8.2,7.3,7.8,336,782,2.1,2.8,0,0,800,3000,2200,16000
2553,BIHAR,14,33,7,9.6,7.7,8.3,269,548,2,2.5,0,0,900,3000,2200,9000
1817,BIHAR,16,28,7.4,8.1,7.8,8.2,254,316,2,2.5,0,0,790,2400,2200,5000
1815,BIHAR,16,28,7.2,8,7.6,8.1,252,358,2.3,2.8,0,0,920,5000,2800,16000
1818,BIHAR,17,28,7.4,7.8,7.7,8,242,316,2.3,2.6,0,0,1100,3000,2200,9000
2554,BIHAR,18,28,7.5,7.8,7.6,7.9,238,327,2.3,2.7,0,0,940,2400,2200,5400
1819,BIHAR,16,26,7.5,7.9,7.6,8.1,245,314,2.4,2.7,0,0,1300,5400,3000,24000
1816,BIHAR,16,30,7.6,7.9,7.8,8.2,181,373,2.5,2.8,0,0,1400,5000,5000,16000
3113,BIHAR,18,30,7.8,8.8,7.6,8.3,236,525,2.4,2.7,0,0,430,2400,2400,9200
3114,BIHAR,13,33,7.2,9.7,7.8,8.4,269,532,2,2.6,0,0,790,1700,2200,3500
3115,BIHAR,17.5,26,7.5,7.9,7.8,8,248,272,2,2.4,0,0,800,1700,1700,3000
3116,BIHAR,17,28,7.6,7.9,7.8,8,249,318,2,2.5,0,0,790,1300,2100,3000
3117,BIHAR,17,28,7.5,7.9,7.8,8,241,325,2,2.6,0,0,790,1700,2400,3500
3118,BIHAR,16,26,7.6,7.9,7.8,8,238,297,2.2,2.6,0,0,900,2200,2200,5400
3122,BIHAR,14,34,7.2,9.4,7.6,8.4,270,538,2.1,2.6,0,0,800,3500,2400,16000
3123,BIHAR,16,26,7.5,7.9,7.6,8.1,269,355,2,2.6,0,0,790,1400,2200,3500
1080,WEST BENGAL,16,32,4.4,11,7.5,8.1,193,385,1,8.7,0.39,1.48,2000,900000,3000,1600000
2511,WEST BENGAL,16,34,5.1,9.8,7.4,8.2,218,795,1.4,4.8,0.1,1.2,3000,1300000,5000,5000000
2506,WEST BENGAL,20,35,5.3,9.3,7.3,8.4,164,403,1.5,5,0.3,1.4,2000,110000,3400,240000
1054,WEST BENGAL,19,32,4.5,9.3,7.5,8.1,189,413,1.2,8.5,0.21,1.74,13000,500000,23000,900000
1472,WEST BENGAL,19,32,4.1,9.1,7.3,8.6,192,409,1.1,9.7,0.3,1.5,17000,500000,30000,1600000
1053,WEST BENGAL,18.5,32,4.1,9.2,7.7,8.5,229,473,1.8,7,0.33,0.93,85000,1100000,110000,2500000
1471,WEST BENGAL,20,31,5.1,8.3,7.2,8.6,181,415,1.1,5.7,0.3,1.3,4000,250000,8000,650000
1470,WEST BENGAL,18,31,5,8.2,7.8,8.9,195,436,1.2,4.8,0.3,1,65000,1200000,115000,1500000
1052,WEST BENGAL,19,33,4,8.7,7.6,8.8,257,744,0.6,5.8,0.3,1,4000,130000,11000,300000
1469,WEST BENGAL,19,31,4.6,8.7,7.8,8.3,173,6320,1.5,6.2,0.4,1.7,4000,240000,9000,500000
1494,UTTARAKHAND,18,21,4.2,8.4,8,8.3, , ,0.8,1.4,0,0,7900,7900,35000,35000
1490,UTTARAKHAND,17,21,6.6,8.4,8.1,8.3, , ,1.2,1.4,0,0,1100,1100,17,13000
1553,HIMACHAL PRADESH,15,28,6.4,8.4,6.4,8.4,196,652,0.8,1.6,0.1,0.6,7,11,18,21
1554,HIMACHAL PRADESH,17,29,5.8,8.2,6.6,8.8,112,651,1,1.8,0.1,0.6,8,16,17,24
1120,DELHI, , ,6.4,12.8,7.2,8.3, , ,1,5, , , , ,450,43000
1121,DELHI, , ,0.3,2.8,7.1,7.6, , ,4,36,1.1,17.5, , ,330000,54000000
1375,DELHI, , ,0.4,3,7.1,8.1, , ,5,37,1.1,15.9, , ,450000,160000000
2495,UTTAR PRADESH,14,34,2,6.5,7.4,8,104,648,6.4,12.6,0,0,31000,93000,63000,90000
1123,DELHI, , , , , , , , , , ,0,0,23000,23000,33000,33000
2494,UTTAR PRADESH,15,33,1.5,6.4,7.2,7.9,108,996,7.6,14.4,0,0,28000,78000,57000,180000
1124,DELHI, , , , , , , , , , ,0,0,150000,150000,240000,240000
1125,UTTAR PRADESH, , , , , , , , , , ,0,0,3500,4900,5400,13000
1126,UTTAR PRADESH, , , , , , , , , , ,0,0,24000,540000,35000,920000
2493,UTTAR PRADESH,14,33,3.2,6.6,7,7.7,109,894,5.4,9.6,0,0,22000,70000,43000,180000
1498,"CPCB, DELHI", , , , , , , , , , ,0,0,2200,2200,3200,3200
1127,"CPCB, DELHI", , , , , , , , , , ,0,0,4900,4900,11000,11000
1499,"CPCB, DELHI", , , , , , , , , , ,0,0,2300,2300,7000,7000
1069,UTTAR PRADESH,19.8,26.4,7.8,8.4,8.1,8.4,424,591,2.1,2.5,1.38,1.98,1100,11000,2600,21000
1812,DELHI, , ,0.8,2.9,7,7.9, , ,9,79, , , , ,330000,160000000
2724,UTTARAKHAND,15,28,1,6,7.5,7.7, , ,9,48,0,0, , ,1600,1600
2728,UTTARAKHAND,11,19,6.8,8,7.1,7.8,200,250,1.2,1.8,0,0, , , , 
2734,UTTARAKHAND,9,33.4,2.2,3.4,6.8,7.2,332,487,10,32,0,0, , , , 
2735,UTTARAKHAND,9,34,0.2,1.6,6,7.4,286,786,12,68,0,0, , , , 
2732,UTTARAKHAND,0.7,34,0.4,3.8,6.9,7.3,378,1198,10.8,64,0,0, , , , 
2733,UTTARAKHAND,9,34,0.8,3.4,6.4,7.5,634,1274,18,42,0,0, , , , 
2731,UTTARAKHAND,7,32,7,8.6,6.9,7.3,248,572,1.2,18,0,0, , , , 
1064,UTTAR PRADESH,13,34,5.2,9.1,7.6,8.6,49,567,3,5.4,0.22,0.48,2000,3900,4000,7000
2497,UTTAR PRADESH,20,26, , ,7.4,7.6,1640,2040,60,84,6.8,8.3,94000,1200000,170000,280000
1065,UTTAR PRADESH,13,34,4.1,8,7.3,8.9,49,568,3.5,6.4,0.24,0.42,2400,3400,3800,7000
2482,UTTAR PRADESH,20,25.5,7.5,8.6,7.4,8.4,254,330,2.2,3,0,0,1300,22000,2400,34000
2483,UTTAR PRADESH,21,25.5,2,5.8,8,8.9,380,688,24.8,46.4,0,0,79000,170000,180000,280000
1361,UTTAR PRADESH,16,32,6.1,8.9,7.1,71,210,275,3,4.3,0.1,0.1,2000,2400,3800,4900
2484,UTTAR PRADESH,20,25.5,7.2,8.4,7.7,8.5,234,340,2.5,3.5,0,0,4000,11000,6300,17000
1350,UTTAR PRADESH,18,34.8,5.8,11.3,7.5,8.5,246,490,2.4,2.9,0.2,2.8,110,1600,790,3900
1351,UTTAR PRADESH,18,35,6,10.8,7.7,8.4,379,530,3,3.5,0.3,2.4,1100,3100,2200,5400
1352,UTTAR PRADESH,18,35,1.6,4.7,7,8,466,730,8.5,10.5,0.9,5.8,49000,110000,79000,140000
1353,UTTAR PRADESH,20,25,7.2,8.2,7.8,8.5,298,340,2.5,3.8,0,0,8000,13000,11000,21000
1072,UTTAR PRADESH,20,25,7.2,8.4,7.5,8.4,258,332,2.3,3.4,0,0,5000,11000,8000,17000
2491,UTTAR PRADESH,13,28,7.2,7.7,7.8,8.2,412,532,2.7,4.2,0.3,0.8,130,1100,300,2200
1363,UTTAR PRADESH,11,29,0.1,7.9,7.9,8.2,378,480,2.1,3.3,0.1,0.6,110,350,260,790
1354,UTTAR PRADESH,14,25,8.1,9.9,7.6,7.8,159,221,2.4,3.2,0.6,0.8,3700,5400,6100,8200
1355,UTTAR PRADESH,14,31,7.4,7.9,8,8.2,414,554,2.1,3.6,0.2,0.5,80,350,220,800
2492,UTTAR PRADESH,12,30,7.3,7.8,7.9,8.2,414,572,2.7,3.9,0.3,0.6,220,900,500,1700
1076,BIHAR,16,31,7.8,9.8,7.9,8.3,236,268,1.9,2.5,0,0,790,1400,2200,2800
1359,UTTAR PRADESH,19.9,26.3,7.1,7.9,7.9,8.2,256,312,2.1,2.6,0.4,0.8,940,1700,2100,2800
1360,UTTAR PRADESH,19.6,26.3,7.2,8.4,7.9,8.3,260,295,2,2.5,0.3,0.7,1100,1700,2200,3200
1075,BIHAR,17,30,7.2,8.9,7.5,8.3,196,265,1.5,2.2,0,0,300,1700,900,2200
3121,BIHAR,16,25,7.1,9.5,7.2,7.9,229,264,2.1,2.2,0,0,330,1100,800,2200
3127,BIHAR,17,26,7,9.6,7.9,8.2,224,269,2.1,2.2,0,0,460,500,940,2400
3128,BIHAR,16,32,7,8.7,7.7,7.9,246,322,1.6,2.5,0,0,700,1100,1700,2800
1078,BIHAR,15,32,8,9.7,7.6,8.4,213,248,1.4,2.4,0,0,490,800,1300,2200
2568,BIHAR,17,30,7.8,9.7,7.4,8.4,228,267,1.3,2.1,0,0,330,700,930,1700
2570,BIHAR,18,28,7,8.8,7.8,8.3,220,401,1.5,2.5,0,0,790,1300,1700,2800
3124,BIHAR,16,32,7.2,95,7.6,8.4,205,372,1.3,2.4,0,0,490,1700,1300,2200
3125,BIHAR,13,33,7,9.5,7.2,7.6,216,517,1.8,2.3,0,0,460,700,700,1700
2575,BIHAR,15,33,2.7,9.5,7.4,7.6,176,416,2.3,6.6,0,0,800,3500,2400,9500
1820,BIHAR,13,36,1,8.5,6.9,7.7,179,551,2.5,16,0,0,1100,5400,3000,16000
3134,BIHAR,16,36,0,7.2,6.6,8.5,173,920,2,110,0,0,800,3000,1700,16000
2562,BIHAR,19,29,7.2,8.6,7.6,8.2,207,370,2,2.6,0,0,1100,1700,3000,3500
2558,BIHAR,14,34,2,7,6.7,7.6,230,541,2.8,7,0,0,800,3500,2800,9500
3126,BIHAR,17,29,7.4,9,7.5,8.3,190,266,1.4,2.1,0,0,300,1400,700,1700
2567,BIHAR,18,19,8.2,9,8.1,8.2,301,375,2,2.1,0,0,500,500,800,1100
2569,BIHAR,19,28,7.2,9,7.6,8.2,248,391,1.8,2.6,0,0,700,900,1400,2200
3133,BIHAR,18,18,8,9.5,8.2,8.2,321,359,1.9,2,0,0,500,500,700,1100
2563,BIHAR,16,33.5,3.4,6.5,7,7.6,240,386,2.3,6,0,0,700,3500,1700,9500
2565,BIHAR,17,28,6.6,7.6,6.5,7.8,150,216,1.6,2.4,0,0,490,940,1400,2800
2566,BIHAR,16,30,6.6,7.6,7.4,7.8,204,216,1.5,2.4,0,0,700,1300,1700,2400
3137,BIHAR,17,28,6.8,7.5,6.6,7.8,197,236,1.4,2.5,0,0,500,1100,1400,2200
1821,BIHAR,16,33,7.4,8.9,7.7,7.9,288,398,2,2.7,0,0,1300,1700,2400,3500
2560,BIHAR,15,27,3,6.8,7.1,8.2,314,565,2,7,0,0,900,3000,2200,9000
2561,BIHAR,16,32,6.9,8.7,7.8,7.9,310,412,1.8,2.6,0,0,1100,1300,2200,3500
3129,BIHAR,16,33,0.5,7.8,6.9,7.5,196,386,2.1,12,0,0,500,2400,1100,9000
1823,BIHAR,18,19,7,7.6,7.6,8,285,291,2.7,2.8,0,0,1100,1700,3000,5000
1824,BIHAR,14,30,6.4,7.6,6.6,7.8,186,286,2,2.7,0,0,800,2400,2200,5400
2559,BIHAR,16,34,0,6.7,6.5,7.5,208,787,2.9,12,0,0,1300,5400,5000,24000
3130,BIHAR,18,33,6,7.8,7.2,8,230,382,1.8,2.7,0,0,490,2400,800,5000
1822,BIHAR,14,35,0,4.8,6.9,7.7,178,799,3,15,0,0,5000,5000,16000,16000
3132,BIHAR,18,34,7.1,8.5,7.9,8.2,215,352,1.1,2.2,0,0,330,1400,900,5000
3135,BIHAR,18,27,7.4,9.6,7.6,8.2,227,354,1.6,2.4,0,0,490,800,1100,1700
3131,BIHAR,22,30.1,5.8,7.8,7,8.3,302,585,1.2,2,0.1,4.6, , ,26,220
3119,BIHAR,16,26,7.6,8.5,7.7,8,288,313,2.1,2.3,0,0,790,900,2200,2800
3120,BIHAR,16,27,7.7,8.6,7.8,8,276,315,2,2.1,0,0,500,700,1300,2200
3136,BIHAR,14,35,0,5,7,7.6,173,792,2.8,16,0,0,2400,3000,9000,16000
1510,HIMACHAL PRADESH,8,20,8.2,9.6,6.1,7.9,54,386,0.1,0.8,0,0.8,2,8,4,18
2620,HIMACHAL PRADESH,14,21.2,6.1,10.4,6.7,7.9,181,619,0.1,2,0,10.4,1,24,6,82
2626,HIMACHAL PRADESH,16,30,7,8.3,6.3,8.9,56,428,1,1.6,0,0.7,7,17,14,26
2627,HIMACHAL PRADESH,16,30.5,6.9,8.1,6.4,8.9,110,693,1,1.6,0,0.8,6,13,12,28
2621,HIMACHAL PRADESH,15,21.1,6.2,9.9,6.3,7.9,133,517,0.1,2,0,10.3,1,12,4,36
2622,HIMACHAL PRADESH,16,28,7.6,8.5,6.2,8.7,206,757,1,1.4,0.1,0.7,6,9,14,22
2623,HIMACHAL PRADESH,16,29,7.4,8.3,6.4,8.9,247,806,1.2,1.6,0.1,0.7,6,11,13,20
2617,HIMACHAL PRADESH,2.5,20,8.9,9.8,6.2,7.7,33,201,0.1,0.6,0,0.6,4,4,2,16
2618,HIMACHAL PRADESH,3.5,19,8.8,10.1,6.2,7.3,49,188,0.1,0.8,0,0.9,2,2,2,21
2619,HIMACHAL PRADESH,7,19,8.3,9.9,6.1,7.7,39,960,0.1,1,0,0.9,3,3,2,14
2496,UTTAR PRADESH,22,25, , ,7.4,7.6,650,760,42,52,5.1,8.3,4000,140000,94000,170000
1358,UTTAR PRADESH,15,32,1.1,1.1,7,7.6,1140,2080,42,180,0.5,0.7,160000,190000,220000,310000
