STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FecalStreptococci_Min,FecalStreptococci_Max
3997,UTTARAKHAND,16.8,25.3,7.6,9.8,7.3,8.3,219,421,1.2,2.6,0.32,1.5,31,94,79,170,6,46
1061,UTTARAKHAND,17.9,26.3,7.1,9.9,7.2,8.5,146,648,1,2.6,0.34,1.49,32,94,70,210,9,63
5778,UTTARAKHAND,18.2,26.4,7.6,9.8,7.2,8.4,178,3203,1,2.4,0.33,1.57,24,94,79,220,11,43
2727,UTTARAKHAND,14.7,27,7.4,9.7,7.4,8.3,219,435,1.2,2.4,0.32,1.85,21,94,79,170,10,63
30005,UTTARAKHAND,21.5,30.7,7,8.6,7.3,8,165,273,1.2,2.7,0.32,0.41,2,490000,2000,1100000,,
30006,UTTAR PRADESH,16,16,7.2,8.5,7.6,8.1,180,289,1,2,0.32,0.72,330,93000,780,1400000,13,1300
10150,UTTAR PRADESH,,,8.6,9.1,7.6,8,221,260,1,1.6,0,0,460,790,1100,1700,2,2
5708,UTTAR PRADESH,,,8.4,8.9,7.7,7.9,241,252,1.2,1.6,0,0,460,790,1300,1700,2,2
10149,UTTAR PRADESH,12,30,8.5,12,7,7.6,170,252,1,2.6,0,0.49,170,920,350,1600,94,280
1062,UTTAR PRADESH,12,30,8.2,11.7,7.3,7.6,174,255,1,2.9,0.3,0.5,240,1300,540,2200,130,540
2488,UTTAR PRADESH,16,32,7.1,11,7.1,7.3,94,198,1,2.7,0,0,170,920,350,1600,,
2489,UTTAR PRADESH,16,31,7.2,10.6,7.1,7.4,101,179,1,2.6,0,0,170,1100,350,1700,,
1145,UTTAR PRADESH,17,32,7.3,10.4,7,7.4,106,177,1,2.8,0,0,170,930,350,1700,,
2490,UTTAR PRADESH,18,38,8.4,10.9,7.4,7.7,143,16350,1.1,1.6,0.3,4.2,2,480,260,630,2,350
10151,UTTAR PRADESH,14,31,6.5,10.9,8,8.5,181,346,2.6,3.7,0,0,1100,2600,1600,3300,2,2
1063,UTTAR PRADESH,14,30,6.1,10.9,8.1,8.6,199,366,3,3.9,0,0,900,2700,1600,4300,2,2
1066,UTTAR PRADESH,14,31,6.3,11.6,8,8.5,218,388,3.2,6.3,0,0,252,3400,2700,4900,2,2
5709,UTTAR PRADESH,18,23,6.6,10.1,8.1,8.5,274,376,3,3.3,0,0,2300,2700,3100,4600,,
1146,UTTAR PRADESH,14,31,6.2,11.2,7.8,8.5,224,356,3,11.6,0,0,1700,2700,3100,4300,2,45
10154,UTTAR PRADESH,14,31,6.1,10.8,7.8,8.5,226,441,3,4.3,0,0,2100,4900,3100,7900,2,78
1067,UTTAR PRADESH,14,31,6.1,11.1,7.5,8.7,214,443,3,4.4,0,0,2000,3100,3100,5000,2,20
10155,UTTAR PRADESH,14,31,6,10.9,7.5,8.9,232,465,3.2,4.6,0,0,2100,3400,3800,6300,2,20
10156,UTTAR PRADESH,14,31,5.9,10.6,7.8,8.8,223,431,3.4,13.2,0,0,2200,4600,3100,7000,2,2
10157,UTTAR PRADESH,14,30,6,10.4,7.7,8.5,266,630,3.4,4.9,0,0,2100,7900,3400,13000,20,20
1068,UTTAR PRADESH,14,31,5.6,10.2,7.4,8.6,269,645,3.7,14.8,0,0,4100,17000,7800,20000,2,2
5710,UTTAR PRADESH,15,23,6.1,10.4,7.8,8.4,232,560,3.4,3.8,0,0,2300,4300,4100,7000,,
5711,UTTAR PRADESH,26.9,29.8,7.5,8.6,7.8,8.3,253,269,2.4,2.7,0.62,0.67,610,680,1500,2000,,
1147,UTTAR PRADESH,21,26,3,10.5,7.7,8,268,377,2.5,3.9,0.78,0.98,1300,2400,2200,3900,8,22
2498,UTTAR PRADESH,21,26,0.3,10.6,7.8,8,265,373,2.4,3.8,0.76,0.88,1100,2300,2200,3400,7,22
2487,UTTAR PRADESH,20.5,30.7,6.9,9.3,7.7,8.4,246,286,2.6,2.9,0.64,0.74,400,680,1300,2000,,
5713,UTTAR PRADESH,24,25,7.8,8.6,7.8,7.9,271,334,3.1,3.2,0.76,0.78,1700,2200,2700,3200,14,20
1046,UTTAR PRADESH,20.4,30.8,7.2,9.2,7.8,8.4,220,273,2.7,2.9,0.6,0.76,450,920,1700,2400,,
1049,UTTAR PRADESH,20.4,30.8,7.1,9.1,7.8,8.4,258,292,2.6,3,0.53,0.73,680,930,2200,2700,,
5714,UTTAR PRADESH,25.8,29.7,7.5,8.7,7.7,8.1,260,284,2.5,2.9,0.57,0.7,610,780,1500,2100,,
10158,UTTAR PRADESH,20.5,30.7,7.2,8.9,7.4,8.4,260,297,2.6,3,0.61,0.72,610,920,1500,2500,,
2485,UTTAR PRADESH,22.5,31,7.3,9.4,7.9,8.4,324,542,2.2,2.9,0.62,124,700,1300,1200,2000,380,700
2486,UTTAR PRADESH,22.5,31,6.6,8.5,7.6,8,332,552,3.3,4.5,0,1.96,7900,14000,13000,22000,3400,9400
10153,UTTAR PRADESH,23,31.5,7,9,7.7,8.2,328,548,2.8,3.8,0.68,1.88,5800,11000,8400,17000,630,6300
1070,UTTAR PRADESH,22.5,31,7.2,9.6,7.8,8.4,320,542,2.1,2.8,0.58,1.56,680,1100,1100,2000,310,550
1071,UTTAR PRADESH,22.5,31,6.7,8.5,7.6,8.1,332,550,3.3,4.5,0.72,2.25,7900,17000,14000,23000,4900,9200
5715,UTTAR PRADESH,27,29,7,7.8,7.7,8,328,540,3.2,4.2,0.68,1.86,6300,11000,9400,17000,4600,6300
10152,UTTAR PRADESH,23,33.5,7,8.8,7.8,8.2,324,546,2.8,3.8,0.65,1.98,4600,11000,8400,17000,4100,9800
5716,UTTAR PRADESH,27,29,7.4,8.4,7.3,8.2,320,536,2.8,3.6,0.6,1.76,4600,7000,6300,11000,2700,4900
1073,UTTAR PRADESH,23,31.5,6.5,8.2,7.7,8,336,768,3.5,4.7,0.78,2.32,9400,17000,15000,26000,6300,13000
10113,BIHAR,16,33,6.9,8.8,7.2,8.2,225,617,1,2.5,0.3,0.3,780,92000,2300,160000,2,490
1074,BIHAR,17,32,7,9,7.1,8.3,247,646,1,2.1,0.3,0.34,2200,54000,3300,92000,2,330
2551,BIHAR,16,33,6.7,8.5,7.3,8.4,243,635,1,2.6,0.3,0.3,1300,92000,2300,160000,2,1100
3113,BIHAR,16,31,6.5,8.9,7.3,8.2,249,610,1,2.6,0.3,0.33,1300,54000,2300,92000,2,220
10162,BIHAR,17,32,7.3,8.9,7.2,8.3,219,432,1,2.5,0.3,0.35,130,35000,230,54000,2,540
2564,BIHAR,16,32,6.6,9,7.4,8.4,211,483,1,2.8,0.3,0.32,780,92000,2300,160000,2,1300
10114,BIHAR,15,32,6.9,8.8,7.4,8,209,409,1.2,2.6,0.3,0.3,780,92000,2300,160000,2,790
3114,BIHAR,13,33,6.8,9.9,7.2,8.4,268,542,1,2.2,0.3,0.34,1100,54000,1400,92000,2,490
1077,BIHAR,13,32,6.9,9.8,7.2,8.4,251,417,1,2.2,0.3,0.3,2300,92000,3300,160000,2,490
2552,BIHAR,13,32,6.1,9.5,7.1,8.3,242,415,1,2.5,0.3,0.3,17000,92000,28000,160000,2,5400
10115,BIHAR,13,31,6.3,9,7.2,8.4,251,398,1.2,2.5,0.3,0.3,13000,92000,22000,160000,2,35000
1079,BIHAR,13,33,6.1,9.4,7.22,8.38,240,418,1.1,2.6,0.3,0.32,2300,92000,3300,160000,1.8,2400
3122,BIHAR,13,33,6.5,9.3,7.2,8.3,238,406,1,2.9,0.3,0.3,1300,92000,2300,160000,2,1300
4297,BIHAR,13,32,6.3,9.5,7.1,8.4,240,410,1,2.3,0.3,0.3,2300,54000,4600,92000,2,1300
10122,BIHAR,14,33,6.1,8.8,7.2,8.4,232,417,1.2,2.6,0.3,0.3,2300,35000,3300,92000,2,490
2553,BIHAR,14,33,6,8.5,7,8.3,238,502,1.3,2.5,0.3,0.31,2300,92000,3300,160000,2,3500
4301,BIHAR,15,31,7.2,9.4,7.4,8.2,199,439,1,2.3,0.3,0.3,130,54000,230,160000,2,110
3115,BIHAR,16,32,7.2,9.1,7.4,8.2,188,436,1.1,2.5,0.3,0.31,490,92000,790,160000,2,1300
10130,BIHAR,16,32,7.3,9.5,7.3,8.2,184,457,1,2.7,0.3,0.3,490,92000,700,160000,2,490
10131,BIHAR,17,32,7,8.2,7.4,8.1,179,380,1.5,2.2,0.3,0.3,2300,17000,3300,22000,2,170
1817,BIHAR,16,33,7.2,9.5,7.2,8.4,190,435,1,2.8,0.3,0.3,2300,92000,3300,160000,2,330
1815,BIHAR,12,34,7,9.9,7.1,8.3,226,440,1,2.8,0.3,0.3,1700,92000,3300,160000,2,330
3123,BIHAR,15,33,6.9,9.4,7.2,8.3,198,482,1,2.6,0.3,0.3,1300,92000,2300,160000,2,330
3116,BIHAR,13,34,6.7,10,7.4,8.3,229,413,1,3,0.3,0.3,3300,92000,7000,160000,2,1300
1818,BIHAR,13,34,6.6,9.9,7.4,8.3,227,433,1,2.7,0.3,0.3,2300,92000,3300,160000,2,1300
3117,BIHAR,14,38,6.7,9.8,7.2,8.3,225,440,1,2.5,0.3,0.3,1300,92000,2300,160000,2,790
2554,BIHAR,14,37,6.3,9.6,7.3,8.3,222,414,1,2.4,0.3,0.31,2300,92000,3300,160000,2,1300
10138,BIHAR,15,30,6.4,10,7.2,8.2,187,479,1,2.1,0.3,0.3,2300,92000,3300,160000,2,3500
1819,BIHAR,10,33,6.3,9,7.2,8.3,219,463,1,2.9,0.3,0.33,1300,54000,2300,92000,2,230
4398,BIHAR,12,29,5.5,9.7,7.2,8.1,212,1240,1,2.7,0.3,0.31,450,54000,1300,92000,2,1700
3118,BIHAR,12,29,5.9,12.1,7.2,8.2,211,522,1.1,5.5,0.3,0.39,1300,92000,2300,160000,2,3500
1816,BIHAR,16,34,6.5,9.2,7,8.3,214,434,1,2.6,0.3,0.3,1300,92000,2300,160000,2,920
10143,BIHAR,16,34,6.7,9.1,7.4,8.3,218,441,1,2.5,0.3,0.3,2300,92000,3300,160000,2,490
30076,BIHAR,22,28.2,7.9,8.4,7.8,8.5,296,700,2.1,5.8,0.32,0.69,200,13000,450,3500000,,
10144,JHARKHAND,16,39,7,7.5,7.4,7.8,94,236,1.1,1.3,0,0,,,,,,
10145,JHARKHAND,15,38,7.1,7.5,7.5,7.7,98,258,1.1,1.4,0,0,,,,,,
1059,JHARKHAND,15,38,6.7,7.3,7.3,7.7,102,159,1.1,1.4,0,0,,,,,,
10146,JHARKHAND,16,37,6.9,7.4,7.4,7.8,102,245,1.1,1.3,0,0,,,,,,
5162,WEST BENGAL,17,35,5.5,9.8,6.7,9,223,436,1.3,2.9,0.32,0.96,130,1700,220,5400,23,79
10160,WEST BENGAL,16,36,6.4,9.5,6.8,8.7,227,429,1.4,2.9,0.32,0.71,790,17000,3300,24000,110,790
1080,WEST BENGAL,16,36,5.9,9.9,6.7,9,219,439,1.3,2.8,0.32,0.89,1700,24000,3300,49000,130,1300
10159,WEST BENGAL,16,36,6,9.8,6.8,8.4,229,424,1.4,2.9,0.32,0.58,130,3500,790,9200,23,170
2511,WEST BENGAL,16,36,5.4,9.4,7,8.6,246,468,1,2.9,0.32,1.2,210,3500,1100,11000,49,240
2506,WEST BENGAL,15,36,5.1,9.7,6.7,8.5,224,427,1,3,0.32,0.62,240,5400,1100,14000,23,790
1054,WEST BENGAL,15,36,5.2,9.9,7.1,8.4,232,444,1.4,2.9,0.32,0.83,3500,49000,13000,79000,330,1400
10161,WEST BENGAL,14,36,5.1,9.6,7.1,8.7,240,484,1.4,2.9,0.32,0.73,1700,49000,6300,110000,130,1400
1472,WEST BENGAL,16,36,5.3,9.7,7.1,8.4,268,4223,1.4,2.9,0.32,0.99,5400,54000,14000,79000,330,9400
1053,WEST BENGAL,18,35,5,7.5,6.9,8.1,230,451,2.4,3.3,0.32,1.33,23000,84000,79000,170000,260,540
1471,WEST BENGAL,20,34,5,7.8,6.8,7.9,222,483,2.4,3.6,0.35,1.56,31000,79000,70000,140000,170,490
1470,WEST BENGAL,20,36,5,7.8,6.9,8,243,469,2,3.9,0.33,1.84,33000,94000,70000,170000,210,580
1052,WEST BENGAL,23,35,5,6.8,6.8,8,254,1224,2.3,3.1,0.53,1.75,17000,34000,27000,49000,110,330
1469,WEST BENGAL,21,37,5.2,6.9,6.8,8.2,508,10296,2.1,3.2,0.61,1.85,1300,7800,2200,11000,11,110
1335,WEST BENGAL,22,34,5.4,7.5,7.8,8.5,705,17930,1,2.6,0.32,1.87,3600,7900,7900,14000,170,320
1492,UTTARAKHAND,4,4,11.2,11.2,7.8,7.8,31,31,1,1,0.32,0.32,2,2,2,2,2,2
1493,UTTARAKHAND,10,10,10.8,10.8,7.6,7.6,56,56,1,1,0.33,0.33,2,2,2,2,2,2
1494,UTTARAKHAND,9,21,9.4,10.8,7.7,8.4,105,214,1,1,0.32,0.6,2,2,2,2,2,2
30025,UTTARAKHAND,17,21,9.4,10.8,8.2,8.4,128,286,1,9,0.32,0.47,2,4000,13,17000,2,230
1490,UTTARAKHAND,10,22,9.2,10.6,7,8.1,72,186,1,1,0.32,0.37,41,84,70,94,6,14
30027,HIMACHAL PRADESH,20,24.3,9,10.5,8,8.4,134,518,1,9,0.49,1.32,7,7800,170,33000,4,2400
1553,HIMACHAL PRADESH,16,23,6.3,8.4,7,8.4,264,702,1,2.5,0.54,0.9,2,94,49,220,2,2
1554,HIMACHAL PRADESH,16,22,6.3,8.4,7.7,8.3,243,666,1.6,3.6,0.54,0.9,2,220,94,540,2,2
4439,HIMACHAL PRADESH,15,23,6.4,8.5,7.4,8.3,257,587,1.3,2.9,0.54,0.92,40,240,170,350,2,2
4440,HIMACHAL PRADESH,16,24,6.4,8.4,7.7,8.4,301,550,1.2,3.5,0,0.92,46,350,280,920,2,2
30028,HARYANA,17.5,27.5,7.9,8.8,8,8.4,211,358,1,15,0.53,0.89,110,4900,790,92000,2,490
30035,HARYANA,14,20,7.6,9.8,7.8,8.3,208,390,1,6,0.79,1.07,14,1300,79,13000,5,330
1117,HARYANA,,,6.8,7.8,7.3,8.2,181,953,1,4.2,0.3,0.3,2,200,200,900,2,90
1496,HARYANA,,,6,7.9,7.1,8.2,210,954,1,6.2,0.3,0.3,100,400,300,1200,2,200
4914,HARYANA,,,5.2,7.8,6.9,8.1,238,864,1.2,30,0,0.3,100,1500,400,4200,2,580
30032,HARYANA,,,6.8,10.2,7.7,8.6,221,413,1,6,0.52,1.66,45,4900,700,11000,2,1100
10004,HARYANA,,,3.8,7.4,6.9,7.8,189,989,1.2,6.8,0.3,0.3,100,600,600,1700,2,200
30029,HARYANA,,,6.3,8.6,7.7,8.7,299,620,1,8,0.66,1.99,92,2300,270,4900,11,1400
1119,HARYANA,,,6,7.8,6.1,8.1,195,350,1,6.2,0.3,0.32,2,1000,200,10000,2,200
10005,HARYANA,,,5.2,7.8,5.5,8.2,235,1080,1.8,6.8,0,0.3,100,1100,400,3400,2,200
10006,DELHI,16,16,11.2,11.2,7.5,7.5,1172,1172,13,13,2,2,1400,1400,2200,2200,33,33
30026,DELHI,,,6.2,9.2,7.4,8.2,346,1265,1,16,0.32,2.31,200,2600000,54000,7000000,230,17000
1120,DELHI,,,6.3,11.3,7.1,7.5,,,1,3,0,0,180,560,,,,
5098,DELHI,,,4,8.2,7.2,7.5,,,4,9.8,0,0,200,5500,,,,
5099,DELHI,,,0.3,3,7.1,7.5,,,22,46,0,0,5500,100000,17000,17000,,
5100,DELHI,,,0.3,4.1,7.2,7.5,,,18,38,0,0,6100,81000,,,,
1121,DELHI,,,0.3,2.5,7.1,7.5,,,26,48,0,0,9300,31000,,,,
1375,DELHI,,,0.3,1.8,7.1,8,,,30,50,0,0,120000,380000,,,,
1812,DELHI,,,0.3,1.1,6.8,7.7,,,35,56,0,0,170000,470000,,,,
30030,UTTAR PRADESH,,,0.3,5.4,7.4,7.7,517,1878,14,94,0.33,2.66,7800,14000000,23000,21000000,680,2400000
30031,HARYANA,16,30,0.3,6,7.6,8.7,1034,1358,11,36,0.32,0.67,1700,490000,6300,790000,330,130000
30024,HARYANA,15,28,0.3,1.7,7.5,8.2,1101,1385,12,55,0.37,3.8,130000,1700000,130000,9400000,17000,130000
2493,UTTAR PRADESH,12,28,4.2,7.2,7.6,8.1,692,734,9.2,15.6,0,0,23000,49000,58000,110000,,
2495,UTTAR PRADESH,11,28,4,7.4,7.6,8.2,614,642,7.6,11.6,0,0,22000,33000,49000,94000,,
1123,UTTAR PRADESH,11,28,4.6,6.6,7.6,8.2,543,628,7.8,12.2,0,0,12000,33000,39000,94000,,
2494,UTTAR PRADESH,11,28,4.2,6.8,7.6,8.2,572,652,8,13.2,0,0,14000,33000,41000,120000,,
1124,UTTAR PRADESH,11,28,4,6.4,7.8,8.2,618,668,8.8,14,0,0,572,38000,640,150000,,
1125,UTTAR PRADESH,24,28,7,8,7.5,7.8,406,1800,6.4,14.4,0,0,4000,7000,7800,11000,,
1126,UTTAR PRADESH,24,28,6.6,7,6.7,7.5,512,2045,7.2,15.6,0,0,6800,17000,11000,33000,,
1498,UTTAR PRADESH,23,28,6,7.2,7.4,7.8,1022,2512,8,9.6,0,0,6800,17000,9300,25000,,
10081,UTTAR PRADESH,16.8,36.8,5.1,7.1,7.5,7.9,487,2438,8.4,22,0,0,7000,46000,21000,160000,,
10082,UTTAR PRADESH,17.1,36.4,4.9,6.5,7.4,7.8,434,2418,7.2,18.8,0,0,4900,40000,14000,94000,,
1127,UTTAR PRADESH,17.2,36.6,5.2,6,7.5,8,460,2722,7.6,18,0,0,5800,43000,17000,94000,,
1499,UTTAR PRADESH,18.6,37.9,6.2,7.4,7.5,7.8,407,2532,6.4,16,0,0,4100,27000,13000,70000,,
30034,UTTAR PRADESH,18,32,6.2,9.3,7.2,8.8,602,1633,3.9,15.7,3.09,21.93,2,79000,4500,240000,,
30033,UTTAR PRADESH,18,31,7.1,9,7.3,8.9,447,1091,2.1,8.1,0.32,5.89,2,33000,2,490000,2,2
2283,UTTAR PRADESH,17,28,4.9,7.1,7.4,7.8,659,848,2.6,5.2,0,0,9300,23000,17000,79000,,
1069,UTTAR PRADESH,20.7,30.7,6.8,8.4,7.7,8.3,318,397,2.5,2.7,0.55,0.68,400,680,1400,1700,,
1510,HIMACHAL PRADESH,6.8,10.6,7.9,9.3,7.3,7.9,35,105,1,1,0.32,1.31,2,20,7,920,2,2
30023,UTTARAKHAND,16.5,24,9.4,10.4,8.2,8.5,121,318,1,13,0.32,0.44,2,7900,17,13000,2,1300
4027,HIMACHAL PRADESH,18,25,7.8,8.4,7.6,8.4,292,421,1.2,2.1,0.66,0.89,22,110,130,280,2,2
4028,HIMACHAL PRADESH,18,25,7.7,8.2,7.6,8.4,296,421,1.1,2.2,0.59,0.9,26,130,130,350,2,2
2621,HIMACHAL PRADESH,6,8,6.7,8.8,7.7,8.4,216,366,1,1,1.78,6.64,2,8,21,140,2,2
3876,HIMACHAL PRADESH,6,18,7.6,9.3,7.5,8.3,208,446,1,1,0.32,5.25,2,11,12,220,2,2
2622,HIMACHAL PRADESH,18,25,6.5,8.6,7.3,8.2,348,927,1,2.6,0.47,0.97,13,70,33,280,2,2
2623,HIMACHAL PRADESH,17,25,6.5,8.5,7.9,8.3,346,889,1.1,3.2,0,3.14,33,130,110,350,2,2
3877,HIMACHAL PRADESH,8,12.1,7.2,8,7.2,8.1,76,282,1,1,0.65,2.22,4,110,39,280,2,2
3878,HIMACHAL PRADESH,8,12.2,7.2,8.1,7.2,8.1,72,288,1,1,0.63,2.18,7,70,27,1600,2,2
3860,HIMACHAL PRADESH,17,24,6.4,8.7,7.3,8.2,390,899,1,2.8,0.49,0.79,21,70,70,280,2,2
4427,HIMACHAL PRADESH,8,11.4,7.4,8.3,7.2,8.1,69,250,1,1,0.62,2.32,4,26,17,220,2,2
4441,HIMACHAL PRADESH,15,25,7.6,8.1,7.6,8.3,318,443,1,2.3,0.59,0.89,26,70,130,280,2,2
4442,HIMACHAL PRADESH,15,25,7.6,8.2,7,8.4,303,449,1.2,2.5,0.61,0.86,27,94,170,350,2,2
4473,HIMACHAL PRADESH,17,24,7.1,8,7.8,8.4,302,4563,1.1,2.6,0.6,0.9,32,140,170,350,2,2
5292,HIMACHAL PRADESH,6.1,10.3,7.3,9,7.2,8,71,264,1,1,0.83,2.08,2,220,9,1600,2,2
5764,HIMACHAL PRADESH,6,8,6.7,9.5,7.6,8.3,210,476,1,1.2,1.65,5.16,2,25,24,540,2,2
2617,HIMACHAL PRADESH,5.8,8,8,9.2,7.2,8,42,145,1,1,0.33,3.86,2,17,9,280,2,2
2618,HIMACHAL PRADESH,5.9,10,7.9,9.1,7.2,8.3,49,110,1,1,0.34,1.26,2,27,5,350,2,2
2619,HIMACHAL PRADESH,6.3,10,7.7,8.9,7,8.4,37,132,1,1,0.32,1.36,7,47,26,350,2,2
4039,HIMACHAL PRADESH,6,10,7.2,8.7,7.2,8.2,34,109,1,1,0.32,1.31,2,220,11,920,2,4
5488,HIMACHAL PRADESH,8,9,6.2,7.2,7.1,7.8,35,105,1,1,0.41,1.42,2,21,2,170,2,2
5767,HIMACHAL PRADESH,6,10.4,7.6,8.7,7,8.4,42,136,1,1,0.32,0.66,2,20,2,280,2,2
2620,HIMACHAL PRADESH,6,9,6.7,8.5,7.7,8.5,260,518,1,1.4,2.02,13.06,2,21,21,540,2,2
2626,HIMACHAL PRADESH,14,24,6.3,8.6,7.1,8.2,261,633,1.1,2.6,0.58,0.86,2,70,70,350,2,2
2627,HIMACHAL PRADESH,15,23,6.4,8.3,7.4,8.3,237,620,1.2,2.6,0.59,0.84,32,130,140,430,2,2
4428,HIMACHAL PRADESH,9,19.5,7,8.7,5.5,8.3,81,422,1,3.1,0.33,11.06,8,110,70,1600,2,24
4429,HIMACHAL PRADESH,9,22.7,6.9,8.2,6.8,8.2,102,473,1,6.8,0.32,7.32,7,540,17,1600,4,40
4461,HIMACHAL PRADESH,7,18,6.7,11,7.2,8.2,166,530,1,1,1.87,5.8,2,9,21,220,2,2
4479,HIMACHAL PRADESH,7,20,6.2,10,7.1,8.1,145,769,1,1,2.38,6.61,2,11,26,220,2,2
4431,HIMACHAL PRADESH,7.8,30,6.8,8,7.6,8.3,51,343,1,1.8,0.32,1.9,2,33,34,920,2,2
30037,UTTARAKHAND,21.6,31.2,0.4,6.8,7.2,7.5,366,614,1.6,3.1,0.32,1.05,2,790000,2000,2400000,,
30038,UTTAR PRADESH,21.6,31.2,5,7.8,7.3,7.6,359,518,1,2.6,0.32,1.65,2,330000,2,790000,2,2
10099,UTTAR PRADESH,18,32,1.4,1.4,7.2,7.4,380,750,32,44,0,0,,,,,,
10102,UTTAR PRADESH,18,27,1.2,4.5,6.5,7.5,330,530,15,20,0.4,0.46,130000,260000,170000,790000,,
10103,UTTAR PRADESH,18,28,2.1,6.5,6.8,7.6,330,746,10,20,0.35,0.48,110000,340000,140000,470000,,
10106,UTTAR PRADESH,18,28,1.1,5.5,6.2,7.6,316,589,12,24,0.41,0.55,170000,350000,210000,920000,,
10100,UTTAR PRADESH,16,22,0.3,0.3,7.5,7.8,710,900,42,62,24,34,100000,140000,140000,210000,,
10101,UTTAR PRADESH,16,21,0.3,0.3,7.4,7.7,630,820,38,56,22,30,82000,120000,120000,170000,,
1483,UTTAR PRADESH,17,22,0.3,0.3,7.5,7.8,750,1000,44,68,30,38,100000,170000,150000,220000,,
2496,UTTAR PRADESH,15,22,0.3,0.3,7.6,7.8,750,990,48,68,32,40,14000,170000,17000,240000,,
1357,UTTAR PRADESH,18,32,,,6.7,7.5,410,750,32,48,0,0,,,,,,
1358,UTTAR PRADESH,20,25,0.3,8.8,6.4,8.4,304,1375,3.2,48,0.75,0.96,2100,340000,3800,470000,1100,1100
10104,UTTAR PRADESH,,,1.4,4.1,6.9,8.2,755,861,15,22,0,0.62,230000,3400000,310000,4000000,,
10105,UTTAR PRADESH,26,26,1.1,4.8,7,7.9,450,1082,12,27,0,0.42,170000,2700000,270000,3800000,,
1477,UTTAR PRADESH,19,25.5,2.9,3.4,7.2,7.7,300,340,12,16,0,0,,,,,,
1478,UTTAR PRADESH,19,25.8,0.3,0.3,7,7.3,480,670,32,40,0,0,,,,,,
4606,MADHYA PRADESH,21,31,6.4,9.2,7.2,8,229,354,1,2.2,0.33,1.62,2,2,31,41,2,2
1356,UTTAR PRADESH,17,24,5.4,7.6,7.2,7.9,344,3400,2.2,3.1,0,0,7800,9300,13000,17000,,
30079,UTTAR PRADESH,21.9,30,7.4,8.5,7.7,8.9,267,559,1,1.5,0.32,0.32,2,4500,2,23000,2,2
30080,MADHYA PRADESH,19,30,8.1,11,8.1,8.8,350,643,1,3.6,0.32,0.32,2,170000,7800,1100000,,
1614,MADHYA PRADESH,12,28,6.5,10.6,7.5,8.3,200,740,1,2.9,2.2,7.31,4,94,110,350,2,2
1614,MADHYA PRADESH,12,28,6.5,10.6,7.5,8.3,200,740,1,2.9,2.2,7.31,4,94,110,350,2,2
2107,MADHYA PRADESH,21,29,7.1,8.5,7.4,8.3,287,492,1,1.8,0.33,1.37,2,2,26,58,2,2
2108,MADHYA PRADESH,21,29,7.2,7.5,7.4,8.3,294,472,1,1.9,0.38,1.4,2,2,31,58,2,2
2119,MADHYA PRADESH,21,28,4.2,7.8,6.4,8.1,342,1978,2.4,4.7,3.27,7.64,21,110,210,920,2,2
2121,MADHYA PRADESH,17,33,7.3,8.3,7.2,8.2,304,685,1.5,2.7,2.26,5.32,14,38,110,350,2,2
2122,MADHYA PRADESH,18,33,7.2,8.3,7.3,8.3,288,686,1.3,2.3,1.22,3.72,13,43,150,280,2,2
2124,MADHYA PRADESH,13,28,3.9,11.6,7.5,8.2,219,912,1.1,10.4,4.31,16.81,6,120,170,430,2,2
2125,MADHYA PRADESH,13,27,5.6,10.6,7.5,8.5,228,949,1.2,4.5,1.7,15.74,6,84,170,430,2,2
3832,MADHYA PRADESH,19,32,7.2,9.2,7.6,7.9,266,428,1,2.1,0.33,0.36,2,2,26,49,2,2
2953,RAJASTHAN,21,32,4.7,6.3,8.1,8.8,309,873,1,2.5,0.82,2.72,63,170,140,350,23,33
2956,RAJASTHAN,18,33,4.4,6.1,8.2,8.9,299,1046,1,2.4,1.42,3.43,70,170,150,280,21,38
3310,MADHYA PRADESH,23,29,7,7.6,7.3,7.9,206,639,1.8,2,0.32,1,2,4,43,58,2,2
3313,MADHYA PRADESH,18.9,29.7,6.8,7.5,7.6,7.8,319,597,1.1,1.5,0.69,1.02,2,2,41,46,2,2
3314,MADHYA PRADESH,18.5,29.8,6.8,7.1,7.7,8.2,323,702,1.3,1.8,0.68,1.17,2,2,43,58,2,2
3319,MADHYA PRADESH,23,28,6.4,7.6,7.4,8,202,562,1.8,2,0.32,2.83,2,2,47,49,2,2
3320,MADHYA PRADESH,15,26,5.9,10.5,7.3,8.4,274,413,1,2.3,1.85,11.8,2,94,120,430,2,2
3833,MADHYA PRADESH,22,30,6.1,7.8,6.9,8.3,240,438,1.1,1.9,0.33,0.84,2,2,32,46,2,2
5538,MADHYA PRADESH,19,27,5.8,8.5,7.4,8.7,186,300,1,2.2,1.49,3.5,2,22,2,540,2,2
5539,MADHYA PRADESH,23,28,5.7,7.2,7.2,8.2,512,1696,4.5,12,1.22,2.49,14,1600,920,1600,11,11
5540,MADHYA PRADESH,27.4,32.5,3.4,7.4,7.1,8,354,6783,1,2.1,0,0,2,2,4,72,2,2
