STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
1088,HIMACHAL PRADESH,11.5,20,7.8,9.2,6.3,8.3,149,413,0.2,4,0.1,0.9,,,,
1089,HIMACHAL PRADESH,7.9,14.8,8.6,8.8,6.8,8.4,92,244,0.2,0.7,0.1,0.9,8,8,9,60
2614,HIMACHAL PRADESH,9.5,21,8.4,8.9,7.1,8.4,113,222,0.2,0.8,0.1,3.1,11,11,17,110
2615,HIMACHAL PRADESH,7.8,15,8.5,8.9,6.4,8.9,119,399,0.2,0.8,0.1,1.1,9,9,11,110
2613,HIMACHAL PRADESH,7.8,15,8.5,8.8,6.8,8.5,96,237,0.2,1.6,0,1.1,11,11,11,80
1097,PUNJAB,13,20,8.1,8.3,7.5,7.8,154,202,0.4,0.4,0.4,0.7,31,90,70,130
1290,HIMACHAL PRADESH,7,12,8.3,11.1,7.1,8.2,52,137,0.1,0.2,0,0.2,11,63,130,430
2605,HIMACHAL PRADESH,2,13,9.3,11.5,6.7,8.3,43,168,0.1,0.1,0,0.5,4,33,21,110
2606,HIMACHAL PRADESH,2,13.5,9.2,11.4,6.9,8.1,45,158,0.1,0.1,0,0.1,6,49,58,140
1090,HIMACHAL PRADESH,5,17,8.7,11,7,8.2,54,161,0.1,0.2,0,0.2,21,94,130,280
1551,HIMACHAL PRADESH,17,21,5,8.1,6.8,8.8,360,1261,0.8,18,0,0.3,4,12,17,170
1552,HIMACHAL PRADESH,18.5,23,4.5,8.2,7.1,8,380,1766,1.2,10,0,0.4,4,32,14,220
1868,HIMACHAL PRADESH,18,21,5.1,8.8,6.9,8.6,418,1571,1,12,0,0.5,6,24,24,350
1869,HIMACHAL PRADESH,10,29,5.2,7.8,6.8,8.8,395,691,0.4,6,0.2,1.2,21,26,26,170
2616,HIMACHAL PRADESH,7.7,13.8,8.5,10,7,8.6,149,268,0.2,1.6,0,1.3,9,9,17,80
2607,HIMACHAL PRADESH,10.4,29,6.2,11.3,7.5,8.6,184,437,0.1,0.3,0,0.4,49,540,240,2400
2608,HIMACHAL PRADESH,11,21,7.2,9.1,7.1,8.6,66,430,0.2,0.8,0.1,2.2,,,,
2609,HIMACHAL PRADESH,10,24,7.3,9.1,7,8.4,79,173,0.2,1.8,0.1,1.2,,,,
2610,HIMACHAL PRADESH,9,13,9.6,10,6.6,8.3,66,586,0.1,0.2,0,0.2,,,,
2612,HIMACHAL PRADESH,7,13,9.3,9.8,7.3,8.4,72,600,0.1,0.2,0,0.1,,,,
1307,JAMMU & KASHMIR,2,19.8,4,6.5,7,8.5,174,259,4.1,6,,,,,,
1306,JAMMU & KASHMIR,2,19,6.5,8.3,7.1,8.2,90,234,1,3,,,,,,
1304,JAMMU & KASHMIR,7.5,19,5.1,8.8,7.4,8.1,165,356,1.2,3,,,,,,
1410,JAMMU & KASHMIR,3.4,19.2,5.7,8.1,7.4,8.2,120,320,1,3,,,,,,
1411,JAMMU & KASHMIR,5,20,6.3,7.1,7.2,8.3,123,231,1,2.3,,,,,,
3272,JAMMU & KASHMIR,3,18,5.8,6.8,7.5,7.8,100,160,0.5,1.2,,,,,,
3273,JAMMU & KASHMIR,6,19.2,5.8,8.5,7.1,8.2,140,320,1,2.4,,,,,,
3276,JAMMU & KASHMIR,1,16.5,6,7.4,7,8.2,241,495,1,3.4,,,,,,
3277,JAMMU & KASHMIR,2,17,6,7.6,7.2,8.2,156,465,1.7,3,,,,,,
3274,JAMMU & KASHMIR,3.7,19.2,5.8,8.1,7.3,8.1,160,290,1.1,2.7,,,,,,
3275,JAMMU & KASHMIR,3,19.3,6,8.1,7.2,7.9,120,280,1.4,2.6,,,,,,
2755,JAMMU & KASHMIR,9,24,5.8,7.7,7.2,8.5,310,540,2.4,6,0,0.6,,,,
2756,JAMMU & KASHMIR,9,24,5.8,8.2,7.5,8.5,300,540,2.2,6,0.2,0.3,,,,
2752,JAMMU & KASHMIR,14,24,7.7,8.6,7.8,8,4,270,2.5,3,0.1,0.3,,,,
2753,JAMMU & KASHMIR,14,24,6.3,8.2,7.2,8.1,240,336,2.1,6,0.1,0.5,,,,
2748,JAMMU & KASHMIR,8,16,8.7,9.7,7.2,8.6,120,237,0,1,0,0.1,,,,
2749,JAMMU & KASHMIR,8,16,8.3,9.6,7.1,8.5,120,214,0,1,0,0,,,,
2750,JAMMU & KASHMIR,8,16,8.8,9.6,7.1,8.4,122,245,0,1,0,0.1,,,,
2751,JAMMU & KASHMIR,9,16,6.6,8.2,7.3,7.4,126,237,1.5,6,0.1,0.4,,,,
2754,JAMMU & KASHMIR,12,27,3.7,7.1,7.2,7.5,473,600,8,28,0.2,2.6,,,,
2757,JAMMU & KASHMIR,15,25,3.3,8.1,7.2,7.8,255,310,1,3.5,0,0,,,,
3278,JAMMU & KASHMIR,1,14.4,7.7,9.6,7.3,8.1,91,174,0.6,1.4,0,0,,,,
3279,JAMMU & KASHMIR,1,14.5,7.7,9.8,7.3,7.9,48,178,0.3,2,0,0,,,,
3280,JAMMU & KASHMIR,1,14.6,6.8,9.8,7.1,8,79,174,0.5,2.2,0,0,,,,
3281,JAMMU & KASHMIR,2,15,7.8,10,7.2,8,40,120,0.5,1.2,0,0,,,,
3282,JAMMU & KASHMIR,2,17,7,8.8,7.3,8.5,97,162,0.8,2,0,0,,,,
3283,JAMMU & KASHMIR,5.8,13.5,7.7,8.9,7.2,8.1,140,280,1,1.4,0,0,,,,
3284,JAMMU & KASHMIR,6.6,13.2,7.2,9.3,7.2,8.2,138,285,0.5,1.2,0,0,,,,
3285,JAMMU & KASHMIR,1,14.7,6.7,9.2,7.1,8.1,78,234,0.5,1.7,0,0,,,,
3286,JAMMU & KASHMIR,1,15,6.8,8.5,7,8.3,76,275,1,2,0,0,,,,
3287,JAMMU & KASHMIR,2,14,6.7,9.1,7.2,8.1,87,271,0.6,1.9,0,0,,,,
2742,JAMMU & KASHMIR,11,24,7.7,9.2,7.3,7.8,132,256,1,1.5,0,0.1,,,,
2743,JAMMU & KASHMIR,10,24,7.5,8.8,7.6,7.8,144,253,1,1.5,0,0.1,,,,
2744,JAMMU & KASHMIR,13,24,7,7.4,7.6,8,116,275,3.2,5.6,0,0.6,,,,
2746,JAMMU & KASHMIR,20,24,8.2,8.2,8,8,246,260,1.7,2.1,0,0,,,,
2745,JAMMU & KASHMIR,14,24,6.5,6.6,7.7,8,230,260,3.9,7,0,0.7,,,,
2747,JAMMU & KASHMIR,20,24,8.2,8.2,7.8,7.8,274,276,1.6,1.8,0,0,,,,
2758,JAMMU & KASHMIR,13,25,8.4,9.3,7.2,8.1,230,266,0,1,0,0.6,,,,
1491,UTTRAKHAND,,,,,,,,,,,,,,,,
1484,UTTRAKHAND,17,19,8.4,9.2,7.7,8,,,1,1,0,0,,,,
1485,UTTRAKHAND,16,18,9,9.2,7.9,8,,,1,1,0,0,,,,
1486,UTTRAKHAND,17,19,7.2,8.4,7.9,8.1,,,1,1,0,0,,,,
1487,UTTRAKHAND,17,20,7.6,8.8,8,8.1,,,1,1,0,0,,,,
1488,UTTRAKHAND,18,19,9.4,9.6,8.2,8.5,,,1,1,0,0,,,,
1489,UTTRAKHAND,18,19,8.6,8.8,8,8.1,,,1,1,0,0,,,,
1060,UTTRAKHAND,14,21,8.6,11.2,7.1,7.8,,,0.6,1,0,0,,,6,26
2725,UTTRAKHAND,14,24,7.6,8.8,7.4,7.9,,,1,2.2,0,0,,,220,500
1061,UTTRAKHAND,14,22.5,8.8,11.6,7.8,8.2,,,1,1.8,0,0,,,500,900
2727,UTTRAKHAND,14,22,7.8,10.6,7.3,8.2,,,0.8,1.8,0,0,,,80,350
1062,UTTAR PRADESH,18,25,6.5,9.5,7.2,8.4,210,290,2.1,3.6,0,0.5,550,1100,1100,1500
2488,UTTAR PRADESH,23,23,6.2,7.6,6.7,7.8,164,270,2,2.3,0,0.2,370,410,550,630
1145,UTTAR PRADESH,20,23,7.1,7.8,7.1,7.5,220,250,2.3,3.5,0,0.2,430,430,610,1400
2490,UTTAR PRADESH,20,20,8,8.8,7.1,7.6,200,250,2,3.5,0,0.1,370,370,410,1500
1063,UTTAR PRADESH,12,32,6.4,10.2,7.2,8.7,190,436,1.9,4.2,0,0.3,1400,2800,2600,4900
1066,UTTAR PRADESH,12,32,6.2,9.8,7.6,8.8,199,510,2.2,4.6,0,0.3,2100,3800,3900,7000
1146,UTTAR PRADESH,12,33,6.6,9.8,7.4,8.8,215,372,2.1,3.2,0,0.3,1500,3100,2400,5800
1067,UTTAR PRADESH,12,33,6.4,10,7.3,8.9,238,402,2.2,4,0,0.4,2200,4000,2800,6300
1068,UTTAR PRADESH,12,33,5.4,8,7.1,8.8,294,532,4,7.4,0,0.5,12000,26000,31000,84000
1147,UTTAR PRADESH,18,25,7.2,9,7.8,8.1,201,269,3.7,4.5,0.8,0.9,4900,6300,8100,8800
2498,UTTAR PRADESH,18,25,7.3,9.2,7.8,8.1,198,262,3.4,4.4,0.8,0.9,4700,5900,7700,8600
1046,UTTAR PRADESH,19.6,30.1,7.2,8.9,7.4,8.4,298,520,3.3,4.6,0,1.3,13000,22000,26000,35000
2487,UTTAR PRADESH,19.3,30.3,7.2,8.8,7.5,8.4,312,508,3.5,4.5,0,1.3,14000,24000,28000,38000
1049,UTTAR PRADESH,20,30.6,7,8.7,7.4,8.4,365,499,3.4,4.8,0,1.5,17000,26000,32000,39000
2485,UTTAR PRADESH,19,30,7.6,8.5,7.5,7.8,352,387,2.1,2.3,0,0.5,1100,1700,2000,2800
2486,UTTAR PRADESH,19,28,8.1,8.7,7.8,7.9,366,412,2.3,2.5,0,0.5,1300,2100,2100,4000
1070,UTTAR PRADESH,12,31,7.5,8.7,7.9,8.8,245,776,2.5,8.6,0,0,1400,3100,2700,5000
1071,UTTAR PRADESH,19,26,7,7.8,8.4,8.8,382,430,4.2,5.3,0,0,23000,33000,40000,49000
1073,UTTAR PRADESH,19.5,26.5,7,8,8.4,8.8,380,412,3.5,4.8,0,0,22000,22000,22000,34000
2502,UTTAR PRADESH,19,20,7.6,8.7,7.4,7.6,270,356,1.5,2,0,0,70,70,130,170
1074,BIHAR,22,36,7.8,10.2,7.8,9.3,262,647,2.3,2.8,0,0,800,5000,2800,16000
2551,BIHAR,21,35,7.7,9.8,8,9.3,276,657,2.5,2.9,0,0,1400,9000,5000,24000
1077,BIHAR,16,39,7.4,9.3,7.9,9.2,242,498,2,2.9,0,0,700,16000,2200,24000
2556,BIHAR,18,39,7,8.8,7.7,8.7,133,296,1.2,2.3,0,0,500,1100,900,2200
2564,BIHAR,23,35,7.9,8.8,7.8,8.5,228,338,2.3,2.8,0,0,800,3000,2400,9000
2552,BIHAR,16,40,7.4,8.8,7.6,9.1,256,559,2.6,3,0,0,2800,16000,9000,24000
1079,BIHAR,16,37,6.9,9,7.9,9.2,259,584,2,2.8,0,0,900,9000,2800,24000
2555,BIHAR,17,38,6.8,8.8,7.2,8.7,362,772,2.2,2.6,0,0,700,1400,2200,5000
2553,BIHAR,19,38,7,9.2,7.7,9.1,260,514,2,2.6,0,0,800,5000,2200,16000
1817,BIHAR,17,29,7,8.6,7.7,8.1,230,363,2,2.5,0,0,700,1700,1700,5000
1815,BIHAR,14,28,7.5,8.4,7.6,8,237,366,2.2,2.8,0,0,1400,9000,3000,24000
1818,BIHAR,16,28,7.5,8.5,7.6,8,237,375,2.1,2.7,0,0,1100,5000,2400,16000
2554,BIHAR,18,28,7.5,8.4,7.6,8,185,370,2,2.6,0,0,900,3000,2200,9000
1819,BIHAR,16,27,7.5,8.4,7.5,8,184,394,2.1,2.7,0,0,1100,5000,3000,16000
1816,BIHAR,16,28,7.6,8.6,7.8,8.1,251,395,2.4,2.8,0,0,1300,5000,3000,16000
3113,BIHAR,22,39,7.8,9.8,8,9.3,272,586,2,2.7,0,0,800,5000,2200,16000
3114,BIHAR,16,38,7.6,9.4,7.5,9.2,246,492,2,2.6,0,0,500,1700,1700,5000
3115,BIHAR,18,30,7.8,8,7.8,8.1,235,335,2,2.6,0,0,700,1700,1400,9000
3116,BIHAR,18,28,7.6,8.5,7.8,8,238,378,2,2.3,0,0,500,1300,1300,8000
3117,BIHAR,18,28,7.6,8.5,7.7,8,185,364,2,2.5,0,0,500,1400,1400,5000
3122,BIHAR,16,37,7.2,9.3,3.2,9.2,268,584,2,2.7,0,0,800,3000,2200,9000
3123,BIHAR,16,28,6.9,8.6,7.7,8.1,235,372,1.8,2.5,0,0,700,1700,1700,3500
3118,BIHAR,16,28,7.6,8.5,7.9,8.1,193,388,2,2.5,0,0,800,2200,1700,9000
1080,WEST BENGAL,19,32,3.8,9.8,7.5,8.3,213,422,0.4,7.2,0.6,2.2,8000,140000,13000,280000
2511,WEST BENGAL,19,32,5.2,9.5,7.6,8.6,153,433,1.3,4.9,0.1,1.7,13000,110000,23000,140000
2506,WEST BENGAL,20,33,3.3,9.8,7.8,8.6,167,362,1.4,16,0.2,1.9,7000,80000,11000,140000
1054,WEST BENGAL,20,34,4.1,8.5,7.8,8.5,175,365,1.8,6.6,0.1,2.1,17000,140000,30000,220000
1472,WEST BENGAL,20,33,3.6,8.9,7.6,8.5,199,358,1.2,6.4,0.2,1,50000,240000,70000,300000
1053,WEST BENGAL,19,33,4.5,9.7,7.7,8.5,177,367,2.9,8.4,0,0.5,50000,400000,110000,650000
1471,WEST BENGAL,18,33,4.2,10.2,7.6,8.4,208,355,1,5.6,0.2,1,22000,240000,50000,500000
1470,WEST BENGAL,20,34,3,9.2,7.5,8.2,212,374,1.2,7.1,0.2,0.8,65000,700000,115000,1400000
1052,WEST BENGAL,19,34,2.9,8.6,7.4,8.5,225,1018,1.2,5.1,0.2,0.5,4000,240000,13000,500000
1469,WEST BENGAL,21,33,4.2,8.1,7.8,8.4,235,6250,1.2,11,0,0.8,4000,70000,8000,170000
1492,UTTARAKHAND,,,,,,,,,,,,,31,31,46,46
1494,UTTARAKHAND,19,19,8.4,8.4,7.2,8.1,170,182,0,1,,,54000,54000,0,160000
1490,UTTARAKHAND,20,20,8.2,8.2,7.4,8.2,176,190,0,1.6,,,7800,7800,30,11000
1553,HIMACHAL PRADESH,16,28,6.2,8.8,7.2,8.6,208,810,0.8,1.4,,,7,13,17,26
1554,HIMACHAL PRADESH,17,29,5.8,8.6,7.1,8.7,217,842,1.2,1.6,,,9,12,18,25
1117,HARYANA,,,,,7.2,7.4,168,284,1,2,,,24000,24000,54000,54000
1496,HARYANA,,,,,7.4,8,198,235,1,4,,,330,330,1100,1100
1119,HARYANA,,,,,7.3,8.1,221,526,2,11,,,170,170,330,330
1120,DELHI,,,5.5,155,7.4,8.8,280,605,1,8,,,2,2,2,17000
1121,DELHI,,,0.9,1.5,7.6,8.1,585,1950,5,40,,,,,2400000,16000000
1375,DELHI,,,,,7.4,8,620,1870,10,33,,,,,,
1812,DELHI,,,1,2.4,7.5,8,1000,1850,27,97,,,,,2400000,9200000
1497,UTTAR PRADESH,,,,,7.5,8.6,440,665,9,12,,,35000,35000,160000,160000
2495,UTTAR PRADESH,24,33,4,6.2,7.1,7.5,147,1440,7.8,9.6,,,35000,38000,48000,72000
1123,UTTAR PRADESH,,,,,7.5,8.8,492,1242,7,10,,,4500,4500,7800,7800
2494,UTTAR PRADESH,28,38,4.2,5.6,7.5,7.6,1160,2150,8.4,10.8,,,44000,70000,70000,120000
1124,UTTAR PRADESH,,,,,7.6,8.8,460,1158,7,8,,,7800,7800,13000,13000
1125,UTTAR PRADESH,,,,,7.6,8.7,605,1286,4,9,,,11000,11000,14000,14000
1126,UTTAR PRADESH,,,,,7.8,9.2,694,1343,7,14,,,11000,11000,17000,17000
2493,UTTAR PRADESH,27,30,5.4,6.4,7.4,7.6,1180,1430,6.4,8.4,,,28000,31000,42000,54000
1127,UTTAR PRADESH,,,,,7.9,8.7,370,685,1,3,,,,,,
1069,UTTAR PRADESH,22,29,7.6,8.4,7.7,8.3,482,553,2.2,3.4,,,2100,12000,4600,17000
2724,UTTARAKHAND,14,23,1,5.6,7.6,8.1,,,12,38,0,0,,,1600,1600
2734,UTTARAKHAND,12,32,2.6,8.4,7,7.2,162,347,4,10.2,0,0,,,,
2735,UTTARAKHAND,12,34,0,1.2,6.8,7.3,467,1026,16,146,0,0,,,,
2732,UTTARAKHAND,12,33,4,6.6,7,7.4,272,472,6,22,0,0,,,,
2733,UTTARAKHAND,12,34,0,4,7.3,7.6,432,1198,12,62,0,0,,,,
2731,UTTARAKHAND,12,32,6.4,8.4,7,7.2,242,396,2,10.6,0,0,,,,
1064,UTTAR PRADESH,12,32,5.2,12.2,7.2,9.8,257,559,3,7.7,0,0.4,2100,4100,3800,6300
2497,UTTAR PRADESH,20,23,0,0,7.2,7.6,1750,1980,62,70,0,6.4,94000,210000,120000,280000
1065,UTTAR PRADESH,12,32,5.8,9,7.3,8.8,196,703,2.8,4.8,0,0.4,1700,3400,3300,5800
2482,UTTAR PRADESH,20,26.5,7.4,8.7,7.7,8.3,332,354,2.6,3.2,0,0,1700,8000,2600,11000
2483,UTTAR PRADESH,20,26.5,1.7,3.5,8.5,8.9,438,465,22.4,45.6,0,0,110000,130000,180000,320000
1361,UTTAR PRADESH,16,36,6.3,8.9,7,7.3,335,448,2.8,3.8,0,0.1,200,2400,3100,4700
2484,UTTAR PRADESH,20,26.5,7.4,8.2,7.8,8.3,346,370,3.1,3.6,0,0,5000,11000,11000,14000
1350,UTTAR PRADESH,22.2,31,5,11,7.9,8.7,224,410,2.4,2.9,0,2.3,110,170,700,1700
1351,UTTAR PRADESH,22,31.1,5.7,9.7,7.3,8.6,246,418,3.1,3.7,0,2.1,330,3300,2400,4600
1352,UTTAR PRADESH,22,31.7,0.3,2,7.1,7.8,280,504,9.5,12.5,0,3.8,70000,110000,12000,140000
1353,UTTAR PRADESH,19,26.5,7.3,8.2,8.2,8.4,358,398,3.2,4.2,0,0,11000,17000,14000,31000
1072,UTTAR PRADESH,20,25.5,7.4,8.5,7.7,8.3,354,372,3,3.5,0,0,11000,13000,13000,17000
2491,UTTAR PRADESH,12,28,7.1,7.8,7.9,811,432,596,3.1,7.6,0.3,0.8,330,5000,700,8000
1363,UTTAR PRADESH,10,28,7.2,7.9,8,8.2,384,490,2.4,3.2,0.2,0.5,140,600,300,1300
1354,UTTAR PRADESH,17,23,8.1,9.8,7.7,7.9,177,249,2.5,3.3,0.7,0.8,4100,5400,7000,7900
1355,UTTAR PRADESH,13,30,7.3,7.9,8,8.2,410,538,2.5,3.4,0.3,0.5,140,800,300,1300
2492,UTTAR PRADESH,12,29,7.2,7.8,7.9,8.2,490,614,3.2,4.4,0.3,0.7,500,2800,1300,5000
1076,BIHAR,23,36,7.7,8.8,7.9,8.6,236,430,1.5,2.3,0,0,500,1300,1300,3000
1359,UTTAR PRADESH,20.4,31,7.2,8.2,7.3,8.2,235,324,1.2,2.4,0,0.5,780,1400,1700,2500
1360,UTTAR PRADESH,20.5,31.1,7.4,8.3,7.3,8.3,254,338,1.4,2.2,0,0.4,1100,1700,2000,2800
1075,BIHAR,23,35,7.4,8.9,7.6,9,208,342,1.2,2.2,0,0,300,800,800,2200
3121,BIHAR,18,32,7.2,9,7.7,8.9,127,540,1.1,2.2,0,0,300,800,700,1700
3127,BIHAR,23,34,7.6,9,7.5,9,206,334,1.2,2,0,0,300,700,700,1700
3128,BIHAR,20,36,7,8.8,7.6,8.7,139,976,1.1,2.3,0,0,500,1300,1100,3000
1078,BIHAR,18,35,7.8,10.2,7.9,8.9,225,310,1.2,2.4,0,0,500,1100,1100,2800
2568,BIHAR,18,36,7.9,9.5,5.5,8.8,236,321,1.3,2.6,0,0,300,900,700,2800
2570,BIHAR,20,32,7.4,9.2,8,9.1,262,481,1.8,2.6,0,0,500,1700,1300,3000
3124,BIHAR,19,34,7.2,8.8,8.1,8.8,327,485,1.9,2.2,0,0,700,900,1700,2200
3125,BIHAR,22,36,7.8,10,7.9,8.9,236,967,1.3,2.3,0,0,500,1300,80,3000
2575,BIHAR,19,30,7.2,8.5,7.7,8.4,261,456,2.1,2.7,0,0,800,1400,2800,28000
1820,BIHAR,18,32,1.8,8.2,7.4,8.3,270,835,2.4,15,0,0,1100,3000,2400,9000
3134,BIHAR,16,29,3.2,8.4,6.9,8.3,267,497,2,20,,,800,5000,2200,16000
2562,BIHAR,19,34,7.2,8.6,8,8.9,362,475,1.8,2.7,,,1100,5000,3000,16000
2558,BIHAR,17,30,2,7.6,7,8.4,286,526,2.6,6,,,1100,3000,2800,9000
3126,BIHAR,15,30,4.5,9.7,7.3,8.5,273,466,1.5,3.2,,,300,800,800,2800
2567,BIHAR,20,35,7.4,8.6,8,8.9,319,455,1.1,2,,,300,700,700,1700
2569,BIHAR,20,30,6.8,8.6,7.5,8.9,186,412,1.2,2.3,,,500,1100,1300,2800
3133,BIHAR,20,32,7.6,8.8,8.1,9.2,266,449,1,2.8,,,300,800,700,1400
2563,BIHAR,17,31,5.5,7.9,6.8,8.7,334,487,2.6,3.8,,,1300,2800,2400,9000
2565,BIHAR,16,30,6.5,8,7.5,7.6,107,445,1.4,2.4,,,500,1700,1300,5000
2566,BIHAR,25,26,6.5,7,7.4,7.5,113,147,2.6,2.8,,,800,1400,2400,3500
3137,BIHAR,24,30,6.4,7.3,7.4,7.7,107,442,1.5,2.6,,,500,1700,1400,5000
1821,BIHAR,24,35,6.6,7.8,7.9,8.4,306,572,2.4,2.6,,,900,3000,2200,9000
2560,BIHAR,17,34,6,8.1,7,8.5,359,616,2.5,2.8,,,1100,3000,3000,9000
2561,BIHAR,18,34,6.9,8.4,7.8,8.7,312,536,1.9,2.5,,,800,1700,2200,5000
3129,BIHAR,24,35,6.9,8.2,7.8,8.7,326,535,1.8,2.4,,,700,1300,1700,5000
1823,BIHAR,20,34,7,8.4,8,8.6,271,376,2,2.9,,,800,9000,3000,24000
1824,BIHAR,18,30,6.4,72,7.2,7.7,89.5,293,2,2.8,,,800,3000,2800,9000
2559,BIHAR,19,30,2,7.5,6.7,8.4,286,509,2.5,8,,,1700,9000,5000,24000
3130,BIHAR,18,30,5.7,8.4,7.1,8.2,276,413,2,3.6,,,700,1100,2200,3000
3132,BIHAR,18,30,7,9.4,8.1,8.7,214,363,1.4,2.3,,,500,900,1100,2800
3135,BIHAR,19,30,7.4,9,8.1,9,217,447,1,2,,,500,900,1300,2200
3131,BIHAR,16,30,6.8,8.8,7.6,8.7,296,462,1.3,2.1,0,1,2,800,220,1700
3119,BIHAR,19,38,7.2,8.2,7.9,8.6,192,461,2,2.4,,,700,1100,1700,3000
3120,BIHAR,19,30,7.4,8.2,8.2,8.7,200,350,1.4,2.2,,,500,1300,1300,3000
1822,BIHAR,22,30,0,8.2,7.8,8.2,245,945,1.8,12,,,300,3000,9000,24000
3136,BIHAR,22,30,0,7.6,7.6,8.9,219,927,2,14,,,5000,9000,2400,24000
1510,HIMACHAL PRADESH,9,23,8.4,9.6,6.9,7.9,53,125,0.1,2,0,0.7,2,8,2,22
2620,HIMACHAL PRADESH,10,17.7,7,9,7.2,8,159,439,0.1,12,0,0.1,1,11,2,32
2626,HIMACHAL PRADESH,12,28,6.3,8.9,7.3,8.7,56,777,1,1.6,0,0.7,8,13,16,26
2627,HIMACHAL PRADESH,13,28.5,6.1,8.7,7,8.4,192,801,0.8,1.6,0,0.7,7,15,13,30
2621,HIMACHAL PRADESH,12,18.2,7.3,9,7.6,8.3,121,360,0.1,8,0,0.2,1,6,2,36
2622,HIMACHAL PRADESH,11,26,6.6,8.6,7.3,8.5,259,1100,0.8,1.4,0.1,0.7,6,12,13,24
2623,HIMACHAL PRADESH,12,27,6.5,8.3,7.2,8.3,228,1120,1,1.6,0.1,0.7,7,14,15,28
2617,HIMACHAL PRADESH,4,18,8.5,9.8,6.2,8,43,314,0.1,1,0,0.1,1.8,4,1.8,20
2618,HIMACHAL PRADESH,5,19,8.3,9.5,6.7,8.4,33,107,0.1,1,0,0.1,2,4,2,24
2619,HIMACHAL PRADESH,10,23,8.3,9.5,6.8,7.5,40,124,0.1,5,0,0.1,2,5,2,22
2496,UTTAR PRADESH,20,24,0,0,7.3,7.7,20,880,48,60,0,6.5,79000,110000,94000,170000
1357,UTTAR PRADESH,22,26,0,0,7.4,7.5,640,785,42,44,0,0,14000,21000,28000,39000
1143,MADHYA PRADESH,16,38,5.9,6.2,7.5,8.6,422,688,2.2,2.9,1.2,4,70,300,150,300
2107,MADHYA PRADESH,20,31,6.1,8.5,7.5,8.7,140,384,0.3,1.8,0,0,,,,
2108,MADHYA PRADESH,19,32,6.2,8.4,7.5,8.8,133,389,0.3,1.7,0,0,,,,
2121,MADHYA PRADESH,25,25,6.8,6.8,7.6,7.6,475,475,1.2,1.2,0.3,0.3,2,2,90,90
1735,UTTAR PRADESH,18,32,0,7.4,7.9,8.8,191,298,2.9,3.2,0,0,1700,3400,4600,11000
1356,UTTAR PRADESH,18,37,0,8.8,7.8,8.6,186,831,3.1,3.7,0,0,2500,3800,4700,11000
1365,MADHYA PRADESH,24,29,6.8,7.9,7.4,8.2,242,896,1.8,4.4,1.1,3,,,130,350
1366,MADHYA PRADESH,23,30,0,7.2,7.6,8.6,480,16000,2,60,1.6,9.9,,,220,1600
2955,RAJASTHAN,21,32,5.3,6.2,7.8,9.3,250,400,0.6,1.3,0.1,1.2,3,7,4,20
1418,MADHYA PRADESH,24,29,7,8.1,7.1,8.8,326,715,1.8,3,0.5,2.2,,,300,500
1288,RAJASTHAN,17.5,31,5.2,6.2,7.5,8.6,280,350,0.7,1.1,0.1,1,3,7,3,20
1289,RAJASTHAN,18.1,32,4.4,5.6,8,8.9,67,720,1.7,2.7,0.4,1.2,7,28,93,460
1413,RAJASTHAN,9,35,3.7,5.7,7.7,9,240,1720,0.8,2.1,0.1,1.8,7,11,20,150
2126,MADHYA PRADESH,20,28.7,6.5,8.8,7.2,7.9,528,1170,2,4,0,2.9,21,21,280,280
2954,RAJASTHAN,16.2,31,4.9,6.3,8,8.9,210,940,0.8,1.3,0.1,9.1,3,7,4,20
1607,MADHYA PRADESH,30,32,6,8.5,6.5,8.8,610,1137,1.3,5,0,4.6,,,,
1367,MADHYA PRADESH,18,30,0,1.2,6.8,7.9,1163,1880,34,130,6.3,37,26,220,1600,1600
1369,MADHYA PRADESH,24,29,5.5,8.2,7.3,8.7,285,1800,2.4,18,2.3,4.9,,,1600,1600
1370,MADHYA PRADESH,24,29,4.2,7.6,7.2,8.9,284,1640,2.6,18,0.8,9,,,1600,1600
1468,MADHYA PRADESH,24,29,2.8,7.4,6.8,8.9,297,1810,3.4,22,2.8,15.7,,,1600,1600
2953,RAJASTHAN,16,30,4.7,5.7,7.6,8.7,200,610,1,1.6,0.4,1.6,3,7,4,75
2956,RAJASTHAN,15.8,31,4.9,5.6,7.9,8.8,200,740,0.8,1.3,0.2,1.6,3,7,4,150
2117,MADHYA PRADESH,15.6,37,4.2,5.9,7.2,8.1,526,789,3.1,6.5,1.9,4,50,110,350,900
1433,MADHYA PRADESH,20,35,6.5,7.5,7.1,7.6,158,1006,1,5,0.4,2.1,,,,
3327,MADHYA PRADESH,20.5,34.8,6.1,7.9,7.6,8.2,312,1441,2.6,6.4,0.9,2,,,220,500
2950,RAJASTHAN,19.5,27,5.1,6.5,7.5,9,170,1240,0.9,1.8,0.1,1.5,3,7,4,28
2951,RAJASTHAN,21,34,5.1,6.3,7.6,8.8,300,440,0.8,1.2,0.2,1.4,3,7,4,20
