STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
3494.0,DELHI,,,,,7.4,7.6,810.0,825.0,,,9.52,12.50,2.0,2.0,2.0,5.0,28.722494,77.144697
3496.0,DELHI,,,,,7.0,7.0,939.0,1100.0,,,7.10,7.10,2.0,2.0,2.0,2.0,28.668728,77.230422
3498.0,DELHI,,,,,7.1,7.2,1010.0,1130.0,,,46.60,63.80,2.0,12.0,5.0,79.0,28.54985,77.260786
3500.0,DELHI,,,,,7.1,7.2,1420.0,1830.0,,,76.92,82.20,2.0,2.0,2.0,2.0,28.680544,77.203628
3503.0,DELHI,,,,,6.9,7.1,842.0,3270.0,,,19.30,19.30,2.0,2.0,2.0,240.0,28.653008,77.192353
3514.0,DELHI,,,,,6.8,6.8,4410.0,9690.0,,,0.01,229.04,2.0,7.0,2.0,33.0,28.611486,77.049103
3515.0,DELHI,,,,,6.5,6.5,1261.0,1261.0,,,,,18.0,18.0,270.0,270.0,28.627219,77.12405
3516.0,DELHI,,,,,7.1,7.3,1070.0,1766.0,,,0.04,3.92,2.0,2.0,2.0,13.0,28.614625,77.312158
3517.0,DELHI,,,,,7.1,7.7,294.0,2720.0,,,0.00,200.21,2.0,2.0,2.0,2.0,28.605978,76.991206
3518.0,DELHI,,,,,6.4,6.7,3670.0,14640.0,,,6.10,74.65,13.0,110.0,13.0,210.0,28.632142,77.138853
3520.0,DELHI,,,,,6.9,7.0,1140.0,1380.0,,,23.40,78.60,23.0,46.0,23.0,46.0,28.567406,77.292078
3523.0,DELHI,,,,,6.9,6.9,2830.0,3150.0,,,0.00,BDL,2.0,2.0,2.0,13.0,28.655714,77.295122
3524.0,DELHI,,,,,7.2,7.4,1230.0,8620.0,,,4.02,4.02,18.0,23.0,33.0,230.0,28.665694,77.093931
3525.0,DELHI,,,,,7.1,7.1,1442.0,1442.0,,,,,2.0,2.0,2.0,2.0,28.650511,77.169181
3526.0,DELHI,,,,,6.9,7.3,2470.0,7010.0,,,0.00,2.21,2.0,33.0,2.0,110.0,28.61225,77.285689
3527.0,DELHI,,,,,7.1,7.3,2162.0,3460.0,,,0.01,1.40,2.0,2.0,2.0,2.0,28.639439,77.310961
3528.0,DELHI,,,,,7.4,7.4,992.0,992.0,,,,,2.0,2.0,2.0,2.0,28.679675,77.092711
3529.0,DELHI,,,,,6.9,6.9,1406.0,1720.0,,,63.80,100.60,2.0,2.0,5.0,7.0,28.579181,77.201353
3530.0,DELHI,,,,,7.1,7.2,1327.0,1760.0,,,2.40,2.40,2.0,2.0,2.0,2.0,28.652997,77.299056
3531.0,DELHI,,,,,6.8,7.0,5690.0,6910.0,,,25.70,25.70,2.0,49.0,2.0,49.0,28.571769,77.165053
3532.0,DELHI,,,,,6.7,6.9,927.0,981.0,,,54.90,54.90,2.0,5.0,2.0,33.0,28.639864,77.180092
3533.0,DELHI,,,,,7.1,7.2,704.0,779.0,,,6.20,6.20,2.0,2.0,5.0,17.0,28.677442,77.217708
3534.0,DELHI,,,,,6.9,7.1,1470.0,1612.0,,,7.30,41.00,2.0,5.0,2.0,13.0,28.614361,77.199622
3535.0,DELHI,,,,,7.4,7.6,786.0,814.0,,,11.10,19.60,2.0,2.0,2.0,5.0,28.736069,77.091128
3536.0,DELHI,,,,,6.9,7.2,1180.0,1221.0,,,68.01,72.60,13.0,40.0,33.0,1700.0,28.524594,77.206678
3537.0,DELHI,,,,,7.1,7.1,1390.0,2659.0,,,0.00,24.20,2.0,17.0,2.0,17.0,28.681614,77.270975
3538.0,DELHI,,,,,7.2,7.4,1790.0,2140.0,,,14.40,70.50,240.0,350.0,240.0,920.0,28.843719,77.089375
3539.0,DELHI,,,,,7.4,7.4,870.0,1960.0,,,1.80,43.72,2.0,2.0,2.0,2.0,28.843025,77.12602
3540.0,DELHI,,,,,6.8,7.2,3760.0,5320.0,,,158.75,406.77,2.0,13000.0,5.0,49000.0,28.698114,77.070828
3541.0,DELHI,,,,,6.8,6.9,246.0,12250.0,,,21.69,30.90,2.0,2.0,2.0,2.0,28.682331,76.967181
3542.0,DELHI,,,,,6.8,7.1,1596.0,3400.0,,,58.80,58.80,2.0,2.0,4.0,33.0,28.638739,77.094114
3543.0,DELHI,,,,,7.1,7.5,1248.0,1660.0,,,0.00,3.30,2.0,2.0,2.0,2.0,28.604678,77.306886
3544.0,DELHI,,,,,7.1,7.3,964.0,5160.0,,,0.06,74.20,2.0,22.0,2.0,79.0,28.567089,76.910736
3545.0,DELHI,,,,,7.0,7.0,881.0,1342.0,,,5.30,19.50,2.0,2.0,5.0,8.0,28.527303,77.151553
3546.0,DELHI,,,,,6.9,6.9,760.0,1417.0,,,25.70,74.20,2.0,2.0,2.0,8.0,28.560258,77.156006
1440.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",29.0,32.0,5.3,6.4,7.5,7.8,578.0,834.0,BDL,BDL,4.10,7.70,2.0,2.0,2.0,2.0,20.407256,72.876327
2448.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,32.0,1.9,6.4,7.3,8.0,1010.0,1479.0,BDL,BDL,1.00,5.60,2.0,2.0,4.0,6.0,20.447361,72.857456
2449.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",29.0,33.0,1.1,2.9,7.3,8.1,866.0,1940.0,BDL,BDL,1.90,7.40,2.0,2.0,2.0,2.0,20.400458,72.878133
2450.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,32.0,1.3,3.9,7.2,7.9,528.0,763.0,BDL,BDL,2.00,3.30,2.0,2.0,2.0,2.0,20.426775,72.847097
2451.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,33.0,1.5,6.1,7.0,7.9,575.0,1050.0,BDL,BDL,2.80,3.60,2.0,2.0,2.0,2.0,20.40115,72.892161
2452.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,32.0,5.5,6.1,7.3,8.1,567.0,931.0,BDL,BDL,3.50,5.60,2.0,11.0,4.0,24.0,20.384203,72.883423
2453.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",29.0,32.0,3.1,5.8,6.4,6.9,388.0,838.0,BDL,BDL,2.40,5.90,2.0,7.0,2.0,10.0,20.126292,73.062664
2454.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",29.0,33.0,4.5,6.7,7.2,7.3,538.0,655.0,BDL,BDL,0.30,1.80,2.0,2.0,2.0,2.0,20.271932,72.998411
2455.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,32.0,2.2,4.3,7.0,7.1,1410.0,1775.0,BDL,BDL,1.10,2.70,2.0,2.0,2.0,4.0,20.242592,73.014025
2456.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",29.0,32.0,4.7,6.0,7.1,7.5,1860.0,3270.0,BDL,BDL,4.00,6.50,2.0,2.0,2.0,4.0,20.310619,72.960967
2457.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,33.0,2.7,5.2,7.0,7.5,489.0,1056.0,BDL,BDL,1.10,2.60,2.0,2.0,2.0,2.0,20.293589,73.068986
2458.0,"DAMAN AND DIU, DADRA
AND NAGAR HAVELI",28.0,33.0,2.1,5.7,6.9,7.5,3080.0,5010.0,BDL,BDL,1.40,3.50,2.0,2.0,2.0,2.0,20.316669,72.966672
2277.0,GOA,29.0,29.0,5.6,5.6,7.1,7.1,223.0,223.0,BDL,BDL,0.38,0.38,,,5.0,5.0,15.368606,73.9448
2278.0,GOA,29.0,29.0,6.4,6.4,7.1,7.1,68.0,68.0,BDL,BDL,0.78,0.78,,,2.0,2.0,15.383933,73.873514
2279.0,GOA,29.0,29.0,5.2,5.2,6.3,6.3,307.0,307.0,BDL,BDL,2.89,2.89,,,2.0,2.0,15.381967,73.875719
2280.0,GOA,,,6.5,6.5,6.5,6.5,238.0,238.0,BDL,BDL,0.10,0.10,,,8.0,8.0,15.462972,73.971447
2281.0,GOA,,,7.0,7.0,6.5,6.5,98.0,98.0,BDL,BDL,0.06,0.06,,,2.0,2.0,15.499056,73.932308
2282.0,GOA,29.0,29.0,5.2,5.2,7.3,7.3,245.0,245.0,BDL,BDL,BDL,BDL,,,2.0,2.0,15.529438,73.796302
3193.0,GOA,31.0,31.0,5.0,5.0,7.0,7.0,41.0,41.0,BDL,BDL,0.02,0.02,,,2.0,2.0,15.164621,73.989226
3194.0,GOA,29.0,29.0,5.7,5.7,6.5,6.5,120.0,120.0,BDL,BDL,0.83,0.83,,,2.0,2.0,15.385928,74.028225
3.0,GUJARAT,29.0,30.0,4.3,5.1,7.4,7.6,1329.0,1372.0,0.6,1.1,0.02,0.44,2.0,2.0,2.0,2.0,23.022784,72.571178
6.0,GUJARAT,28.0,29.0,1.7,2.1,7.2,7.9,1291.0,1511.0,0.4,0.4,0.40,0.46,2.0,2.0,2.0,2.0,22.307158,73.181219
1948.0,GUJARAT,29.0,29.0,2.4,2.8,8.0,8.1,1380.0,1410.0,1.2,1.4,0.10,0.23,2.0,2.0,2.0,2.0,21.764472,72.151931
1949.0,GUJARAT,28.0,29.0,2.1,2.4,7.9,8.0,1470.0,1470.0,1.2,1.8,0.22,0.29,2.0,2.0,2.0,6.0,21.62,71.230006
1950.0,GUJARAT,23.0,23.0,,,7.6,7.6,1469.0,1469.0,0.8,0.8,1.44,1.44,2.0,2.0,2.0,2.0,21.522041,70.45785
1951.0,GUJARAT,26.0,26.0,3.7,3.7,7.5,7.5,1240.0,1240.0,0.9,0.9,0.91,0.91,,,,,22.303892,70.802158
1953.0,GUJARAT,28.0,30.0,,,7.3,7.7,910.0,1020.0,,,0.30,0.31,,,,,22.470703,70.057739
1954.0,GUJARAT,32.0,35.0,3.1,3.2,7.2,7.4,2680.0,4130.0,1.1,1.4,0.21,1.80,2.0,2.0,2.0,2.0,23.242,69.666933
1955.0,GUJARAT,27.0,30.0,,,7.3,7.6,1332.0,1516.0,0.9,1.2,2.03,3.73,,,,,24.17405,72.4331
1956.0,GUJARAT,31.0,31.0,4.1,5.2,7.6,8.0,355.0,3118.0,0.8,1.2,0.12,0.19,2.0,2.0,2.0,2.0,23.587992,72.369308
1957.0,GUJARAT,28.0,29.0,,,7.8,7.8,1751.0,1858.0,0.7,1.2,2.71,3.70,,,,,23.919619,72.366836
1958.0,GUJARAT,27.0,27.0,5.7,5.7,7.8,7.8,826.0,826.0,1.2,1.2,3.02,3.02,2.0,2.0,2.0,2.0,23.612325,72.960308
1959.0,GUJARAT,30.0,30.0,,,7.7,7.7,1859.0,1859.0,0.4,0.4,0.46,0.46,,,2.0,2.0,22.70001,72.870001
1960.0,GUJARAT,31.0,31.0,2.4,2.4,7.7,7.7,832.0,832.0,0.3,0.3,0.54,0.54,2.0,2.0,2.0,2.0,22.837931,74.253147
1961.0,GUJARAT,29.0,29.0,2.1,2.1,7.1,7.1,790.0,790.0,0.4,0.4,0.56,0.56,2.0,2.0,2.0,2.0,22.778803,73.614281
1962.0,GUJARAT,23.0,29.0,1.2,1.3,7.0,7.4,3220.0,5400.0,0.7,0.9,0.32,0.77,2.0,2.0,2.0,2.0,22.307158,73.181219
1965.0,GUJARAT,28.0,29.0,2.1,3.4,7.9,8.0,1227.0,1252.0,0.9,0.9,0.13,0.61,9.0,9.0,41.0,41.0,21.169974,72.673905
1966.0,GUJARAT,28.0,29.0,0.5,6.2,7.7,7.7,1340.0,1644.0,0.7,0.9,0.04,0.44,6.0,6.0,33.0,33.0,21.086356,72.827622
1967.0,GUJARAT,27.0,27.0,3.6,3.8,7.9,8.0,436.0,498.0,0.2,2.3,0.25,0.26,2.0,2.0,2.0,2.0,20.537319,72.941042
1968.0,GUJARAT,27.0,27.0,3.8,4.3,7.8,7.9,444.0,482.0,0.2,2.1,0.27,0.35,2.0,2.0,2.0,2.0,20.365136,72.922025
1969.0,GUJARAT,29.0,29.0,4.2,4.2,8.0,8.0,1354.0,1354.0,2.2,2.2,0.33,0.33,2.0,2.0,2.0,2.0,20.284507,72.854843
1970.0,GUJARAT,27.0,27.0,3.6,4.3,7.8,8.0,498.0,672.0,0.2,2.0,0.35,0.41,2.0,2.0,2.0,2.0,20.366667,72.900001
2083.0,GUJARAT,27.0,32.0,3.6,4.3,7.0,7.9,2206.0,3008.0,0.9,1.3,0.47,3.42,,,,,21.093078,72.857456
2084.0,GUJARAT,28.0,29.0,2.2,3.4,7.4,7.6,1394.0,1594.0,0.9,1.0,0.08,0.14,6.0,9.0,41.0,63.0,21.082075,72.985392
2085.0,GUJARAT,28.0,31.0,3.5,5.7,7.4,7.4,1556.0,1971.0,0.8,1.1,0.27,0.45,,,,,23.101706,72.474661
2087.0,GUJARAT,28.0,29.0,1.9,3.3,7.6,8.1,545.0,3522.0,0.9,1.1,0.03,0.07,6.0,16.0,53.0,53.0,21.105792,72.805043
2088.0,GUJARAT,28.0,29.0,2.0,3.2,7.3,7.6,8331.0,8506.0,1.1,1.1,0.10,0.12,9.0,9.0,83.0,83.0,21.093078,72.857456
2089.0,GUJARAT,28.0,29.0,2.2,3.7,7.7,7.7,3403.0,3538.0,0.9,1.0,0.13,0.22,9.0,9.0,73.0,73.0,21.196517,72.830936
2090.0,GUJARAT,28.0,29.0,2.3,3.2,7.2,7.3,9574.0,11570.0,0.8,0.9,0.19,0.25,9.0,9.0,83.0,83.0,21.340136,72.755392
2091.0,GUJARAT,29.0,35.0,,,7.5,8.0,2627.0,2627.0,0.9,1.0,0.12,0.18,8.0,9.0,33.0,33.0,20.94645,72.949736
2092.0,GUJARAT,,,,,,,,,,,,,,,,,20.947567,72.930205
2093.0,GUJARAT,28.0,29.0,2.1,4.1,7.5,7.7,1054.0,2335.0,0.8,1.0,0.05,0.13,9.0,11.0,53.0,53.0,21.120001,73.120001
2094.0,GUJARAT,29.0,29.0,5.0,5.0,7.1,7.1,3670.0,3670.0,0.3,0.3,0.30,0.30,2.0,2.0,2.0,2.0,21.626625,73.014386
2095.0,GUJARAT,26.0,28.0,3.1,3.9,7.5,7.5,2348.0,4195.0,0.8,0.9,1.01,1.37,,,,,22.325303,70.768797
2096.0,GUJARAT,28.0,28.0,2.5,4.3,7.0,7.2,5308.0,6269.0,0.7,1.1,0.64,0.66,2.0,2.0,2.0,2.0,23.080616,72.66693
2097.0,GUJARAT,28.0,28.0,3.0,3.2,7.3,7.5,4337.0,4996.0,0.9,1.2,0.38,0.90,2.0,2.0,2.0,2.0,22.855423,72.365734
2098.0,GUJARAT,29.0,30.0,4.4,5.6,7.1,7.2,2949.0,3245.0,1.0,1.1,0.11,0.12,2.0,2.0,2.0,2.0,22.991197,72.566917
,,,,,,,,,,,,,,,,,,,
3208.0,GUJARAT,27.0,27.0,3.6,4.4,7.8,8.0,577.0,1180.0,0.3,2.3,0.43,0.50,2.0,2.0,2.0,2.0,20.608052,72.929151
3209.0,GUJARAT,27.0,27.0,4.2,4.2,8.0,8.0,1450.0,1450.0,2.3,2.3,0.18,0.18,2.0,2.0,2.0,2.0,20.284672,72.855067
3210.0,GUJARAT,28.0,29.0,2.1,4.2,7.2,7.3,3840.0,4126.0,0.8,0.9,0.28,0.30,9.0,9.0,41.0,41.0,21.458587,72.942997
3211.0,GUJARAT,28.0,28.0,2.2,3.6,7.7,7.8,1449.0,2119.0,0.9,0.9,0.06,0.16,6.0,6.0,63.0,63.0,21.170075,72.96507
3212.0,GUJARAT,33.0,33.0,,,7.3,7.4,2408.0,2701.0,0.8,1.2,0.54,2.72,,,,,22.998773,72.554637
3213.0,GUJARAT,34.0,34.0,,,7.4,7.4,1399.0,1535.0,1.0,1.3,0.54,0.64,,,,,23.081253,72.667725
3214.0,GUJARAT,33.0,33.0,,,7.4,7.4,1763.0,1860.0,0.9,1.4,1.51,2.23,,,,,23.021548,72.663581
3215.0,GUJARAT,26.0,30.0,3.8,5.9,4.6,8.1,3183.0,6174.0,0.7,1.3,0.51,3.09,2.0,2.0,2.0,2.0,22.977868,72.543816
3216.0,GUJARAT,33.0,34.0,,,7.3,7.3,2730.0,2885.0,1.0,1.5,0.33,0.99,,,,,22.955938,72.639459
3217.0,GUJARAT,34.0,34.0,,,7.4,7.8,1791.0,2135.0,0.7,1.4,0.94,2.07,,,,,23.082136,72.66846
3218.0,GUJARAT,27.0,27.0,4.3,4.3,7.0,7.0,1832.0,1832.0,1.0,1.0,15.95,15.95,2.0,2.0,2.0,2.0,23.462694,73.300731
3219.0,GUJARAT,27.0,27.0,5.2,5.2,7.1,7.1,1813.0,1813.0,0.7,0.7,16.74,16.74,2.0,2.0,2.0,2.0,23.825025,73.000853
3220.0,GUJARAT,30.0,30.0,,,7.6,7.6,3170.0,3170.0,0.4,0.4,0.46,0.46,,,2.0,2.0,22.710311,72.852892
3221.0,GUJARAT,28.0,28.0,,,7.6,7.6,714.0,714.0,0.4,0.4,0.25,0.25,2.0,2.0,2.0,2.0,21.871467,73.500417
3222.0,GUJARAT,32.0,32.0,,,7.3,7.3,3912.0,3912.0,0.4,0.4,0.25,0.25,2.0,2.0,2.0,2.0,21.630465,73.022882
3223.0,GUJARAT,30.0,30.0,3.9,3.9,7.8,7.9,1501.0,1819.0,0.8,1.1,1.26,1.38,2.0,2.0,2.0,2.0,23.309945,72.264236
3224.0,GUJARAT,26.0,30.0,,,7.5,7.7,808.0,853.0,0.8,1.2,2.78,3.04,,,,,24.257083,72.193084
3225.0,GUJARAT,30.0,30.0,3.7,4.1,7.4,7.4,1840.0,1848.0,0.7,1.3,1.73,1.83,2.0,2.0,2.0,2.0,23.7,72.55
3226.0,GUJARAT,26.0,28.0,,,7.8,7.9,1701.0,1988.0,0.8,1.3,3.16,3.51,,,,,23.849292,72.126753
3227.0,GUJARAT,30.0,31.0,3.8,4.6,7.0,7.3,1903.0,2634.0,0.7,1.2,0.51,1.70,2.0,2.0,2.0,2.0,23.56714,72.750648
3228.0,GUJARAT,29.0,29.0,2.2,2.2,7.2,7.2,3090.0,3090.0,0.4,0.4,0.50,0.50,2.0,2.0,2.0,2.0,22.541932,73.459228
3229.0,GUJARAT,29.0,29.0,2.6,2.6,7.0,7.0,1047.0,1047.0,0.4,0.4,0.48,0.48,2.0,2.0,2.0,2.0,22.840225,74.253625
3230.0,GUJARAT,24.0,24.0,,,7.1,7.1,5480.0,5480.0,0.7,0.7,1.31,1.31,2.0,2.0,2.0,2.0,21.521532,70.457033
3231.0,GUJARAT,30.0,30.0,3.2,3.2,8.2,8.2,2490.0,2490.0,1.5,1.5,2.60,2.60,,,,,23.291042,70.3416
3232.0,GUJARAT,29.0,34.0,,,7.4,7.7,2477.0,3106.0,0.9,1.0,0.09,0.13,6.0,6.0,27.0,53.0,20.768722,73.00164
3233.0,GUJARAT,29.0,35.0,,,7.7,8.0,2945.0,3229.0,0.9,0.9,0.12,0.15,6.0,6.0,21.0,41.0,20.949681,72.915022
3234.0,GUJARAT,23.0,29.0,BDL,BDL,6.9,7.0,10180.0,12350.0,15.0,16.0,0.36,0.79,2.0,2.0,2.0,2.0,22.413725,73.090994
3235.0,GUJARAT,29.0,31.0,3.2,4.1,7.2,7.6,2355.0,3492.0,0.8,1.1,1.43,3.44,,,,,23.246247,72.509283
3236.0,GUJARAT,28.0,28.0,5.0,5.1,7.6,7.7,1960.0,2261.0,0.9,1.1,0.10,0.62,2.0,2.0,2.0,2.0,23.027687,72.518736
3237.0,GUJARAT,28.0,28.0,2.0,4.4,7.0,7.2,5963.0,6105.0,0.7,1.0,0.27,0.59,2.0,2.0,2.0,2.0,22.894975,72.417879
3238.0,GUJARAT,25.0,29.0,2.1,2.6,7.3,7.7,4050.0,5520.0,0.3,0.4,0.42,0.50,,,2.0,2.0,24.325839,72.14038
3239.0,GUJARAT,25.0,31.0,1.6,1.6,7.5,7.8,2770.0,3970.0,0.4,0.5,0.40,0.46,,,2.0,2.0,22.538881,72.720061
3240.0,GUJARAT,27.0,27.0,2.2,3.0,7.5,7.9,1810.0,1977.0,0.8,1.0,0.95,1.30,,,,,22.279594,70.835138
3241.0,GUJARAT,26.0,28.0,2.3,3.0,7.4,7.8,949.0,2261.0,0.8,1.2,1.10,1.49,,,,,22.303828,70.802397
3242.0,GUJARAT,29.0,30.0,2.0,2.4,8.0,8.1,1890.0,1910.0,1.6,1.8,0.25,0.34,2.0,2.0,2.0,2.0,21.399603,72.174589
3243.0,GUJARAT,29.0,30.0,2.1,2.6,7.7,7.9,3080.0,3200.0,1.4,1.4,0.06,0.34,2.0,2.0,2.0,2.0,21.747898,72.074867
3244.0,GUJARAT,29.0,29.0,5.1,5.1,6.8,6.8,4120.0,4120.0,0.6,0.6,0.31,0.31,2.0,2.0,2.0,2.0,21.704767,72.995722
3245.0,GUJARAT,41.0,41.0,3.8,3.8,7.0,7.0,5157.0,5157.0,0.8,0.8,1.20,1.20,2.0,2.0,2.0,2.0,22.980975,71.4739
3246.0,GUJARAT,28.0,28.0,,,7.2,7.7,1920.0,1950.0,,,0.30,0.33,,,,,22.470878,70.059275
3247.0,GUJARAT,29.0,29.0,,,7.3,7.4,910.0,3020.0,,,0.28,1.49,,,,,22.418404,70.042366
4411.0,GUJARAT,28.0,28.0,,,8.1,8.2,2210.0,2240.0,,,0.28,0.30,,,,,22.498056,70.058611
4412.0,GUJARAT,27.0,28.0,,,7.2,7.5,2850.0,3400.0,,,0.30,0.33,,,,,22.479167,70.0975
4413.0,GUJARAT,25.0,32.0,1.5,1.7,7.9,8.0,1241.0,1764.0,0.5,0.5,0.38,0.44,,,2.0,2.0,22.291602,72.73921
4416.0,GUJARAT,29.0,29.0,1.6,1.6,7.4,7.4,1248.0,1248.0,,,0.48,0.48,2.0,2.0,2.0,2.0,22.220328,73.221501
4422.0,GUJARAT,28.0,28.0,,,6.8,6.8,735.0,735.0,,,0.44,0.44,2.0,2.0,2.0,2.0,23.16095,73.59988
1555.0,HIMACHAL PRADESH,,,,,7.4,7.8,644.0,805.0,0.2,0.3,0.12,1.26,2.0,2.0,2.0,2.0,30.50225,77.221312
1556.0,HIMACHAL PRADESH,,,,,7.5,7.9,581.0,728.0,0.1,0.1,0.15,1.89,2.0,2.0,2.0,2.0,30.446322,77.615542
1557.0,HIMACHAL PRADESH,,,,,7.6,7.6,991.0,991.0,0.1,0.1,0.08,0.08,,,,,30.838297,76.958641
1559.0,HIMACHAL PRADESH,23.0,26.0,,,7.5,8.3,500.0,1059.0,0.1,0.2,0.15,0.15,,,,,30.922633,76.83258
1560.0,HIMACHAL PRADESH,22.5,22.5,,,8.1,8.1,574.0,574.0,0.1,0.1,0.11,0.11,,,,,31.044558,76.704792
1561.0,HIMACHAL PRADESH,16.0,22.0,0.0,0.0,7.8,7.9,542.0,1812.0,0.1,0.1,0.00,0.21,2.0,2.0,2.0,2.0,32.229859,75.658854
1562.0,HIMACHAL PRADESH,14.5,19.5,0.0,0.0,7.3,7.4,193.0,728.0,0.1,0.1,0.00,0.28,,,,,31.468722,76.272224
1872.0,HIMACHAL PRADESH,8.0,25.0,5.1,8.0,7.1,8.5,434.0,39630.0,5.2,42.0,0.14,10.32,5.0,920.0,94.0,1600.0,31.104606,77.173425
1873.0,HIMACHAL PRADESH,15.0,16.0,0.0,0.0,6.8,7.6,182.0,344.0,0.1,0.3,0.06,0.73,2.0,2.0,94.0,94.0,32.219678,76.320933
1874.0,HIMACHAL PRADESH,22.0,22.0,2.0,9.2,7.0,8.3,267.0,771.0,0.1,0.6,0.00,1.39,2.0,17.0,2.0,41.0,30.90541,77.096698
1877.0,HIMACHAL PRADESH,22.0,25.5,,,7.1,8.1,916.0,1039.0,0.1,0.1,0.17,0.17,,,,,30.95356,76.775799
1878.0,HIMACHAL PRADESH,21.5,21.5,,,7.1,7.1,690.0,690.0,0.1,0.1,0.11,0.11,,,,,30.927405,76.8281
1879.0,HIMACHAL PRADESH,23.0,23.0,,,6.8,6.8,1278.0,1278.0,0.1,0.1,0.11,0.11,,,,,31.046917,76.701694
1880.0,HIMACHAL PRADESH,,,,,7.8,8.1,313.0,677.0,0.2,0.2,0.09,1.21,2.0,2.0,2.0,2.0,30.552939,77.212353
1881.0,HIMACHAL PRADESH,,,,,7.3,7.9,663.0,847.0,0.1,0.2,0.17,1.82,2.0,2.0,2.0,2.0,30.436053,77.579269
1882.0,HIMACHAL PRADESH,20.0,20.0,,,7.8,7.8,76.0,76.0,0.1,0.1,0.00,0.00,,,,,31.40982,76.346479
1883.0,HIMACHAL PRADESH,19.5,19.5,,,7.2,7.7,204.0,5860.0,0.1,0.1,0.00,0.36,,,,,31.465478,76.270798
2628.0,HIMACHAL PRADESH,15.0,15.0,,,7.2,7.2,372.0,372.0,0.1,0.1,,,2.0,2.0,2.0,2.0,31.893319,77.13845
2630.0,HIMACHAL PRADESH,13.5,13.5,,,7.2,7.2,209.0,209.0,0.1,0.1,0.45,0.45,2.0,2.0,2.0,2.0,31.686889,76.519752
2631.0,HIMACHAL PRADESH,13.5,25.0,0.0,0.0,7.2,7.7,245.0,7240.0,0.1,0.1,0.00,0.36,,,,,31.778117,76.344419
2632.0,HIMACHAL PRADESH,18.0,21.0,,,8.1,8.2,849.0,885.0,0.0,0.0,0.00,0.00,2.0,2.0,2.0,2.0,31.32727,76.763868
2633.0,HIMACHAL PRADESH,,,,,7.9,7.9,94.0,94.0,0.1,0.1,0.52,0.52,2.0,2.0,2.0,2.0,31.541307,78.272621
2634.0,HIMACHAL PRADESH,18.0,18.0,,,8.3,8.4,342.0,25530.0,0.1,0.2,0.21,1.64,2.0,2.0,2.0,2.0,31.104606,77.173425
2635.0,HIMACHAL PRADESH,,,,,7.5,8.1,97.0,2865.0,0.2,0.4,0.51,0.72,2.0,2.0,2.0,2.0,31.054483,77.136191
2637.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,7.2,7.7,188.0,1080.0,0.1,0.1,0.00,0.09,,,,,31.874791,76.315606
2638.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,8.2,8.2,482.0,482.0,0.1,0.1,0.09,0.09,,,,,31.808672,76.104045
2639.0,HIMACHAL PRADESH,16.0,16.0,,,7.5,7.8,150.0,152.0,0.1,0.1,0.00,0.06,,,,,32.053156,76.643661
2640.0,HIMACHAL PRADESH,,,,,7.2,7.2,197.0,197.0,0.1,0.1,0.44,0.44,2.0,2.0,79.0,79.0,31.923161,75.928482
2644.0,HIMACHAL PRADESH,18.0,18.0,3.1,3.1,7.3,7.6,397.0,863.0,0.1,0.2,0.00,0.04,21.0,21.0,46.0,46.0,30.83498,76.958879
2645.0,HIMACHAL PRADESH,,,,,7.0,8.0,593.0,1155.0,0.1,0.3,0.10,1.37,2.0,2.0,2.0,2.0,30.559259,77.297976
2646.0,HIMACHAL PRADESH,,,,,7.4,7.8,726.0,864.0,0.2,0.2,0.11,2.41,2.0,2.0,2.0,2.0,30.516979,77.211543
2647.0,HIMACHAL PRADESH,14.0,21.0,,,6.8,7.2,212.0,5350.0,0.1,0.1,0.00,0.42,,,,,31.348559,76.268686
2648.0,HIMACHAL PRADESH,9.0,9.0,,,7.8,7.8,365.0,365.0,,,,,2.0,2.0,2.0,2.0,32.570997,77.031978
4434.0,HIMACHAL PRADESH,19.5,19.5,0.0,0.0,7.9,7.9,377.0,377.0,0.1,0.1,0.00,0.00,,,,,31.469215,76.266661
4478.0,HIMACHAL PRADESH,12.0,12.0,11.2,11.2,7.7,7.7,78.0,78.0,0.1,0.1,,,13.0,13.0,120.0,120.0,31.888139,77.146633
