1883,"HIMACHAL
PRADESH",16,18,7,7.5,763,905,0.2,0.4,0.3,1.4,,,,
2628,"HIMACHAL
PRADESH",16,19,7,8.1,530,937,,,0,1.2,1.8,2,1.8,2
2629,HIMACHAL PRADESH,20,20,7,7.9,745,808,,,0,0,1.8,1.8,1.8,1.8
2630,HIMACHAL PRADESH,16,17,8,8.3,793,937,0.2,0.4,0.3,0.4,,,,
2631,HIMACHAL PRADESH,16,17,7,7.6,816,1007,0.2,0.2,0.5,3,,,,
2632,HIMACHAL PRADESH,19,20,8,7.7,859,968,,,0,0.1,,,,
2633,HIMACHAL PRADESH,,,8,8.5,243,438,,,0,0.1,,,,
2634,"HIMACHAL
PRADESH",8,13,8,8.2,220.2,258,0.1,0.2,0,0.2,,,,
2635,"HIMACHAL
PRADESH",,,8,8,362,503,,,0,0,,,,
2636,HIMACHAL PRADESH,18,18,7,7.5,417,721,0.2,0.4,0.1,0.8,,,,
2637,HIMACHAL PRADESH,19,19,7,7.1,1472,1486,0.4,11,0.7,4.1,,,,
2638,HIMACHAL PRADESH,,,7,6.6,671,671,0.6,0.6,3.1,3.1,,,,
2639,HIMACHAL PRADESH,19,19,7,6.7,110.9,181,0.2,0.3,0.3,0.9,,,,
2640,HIMACHAL PRADESH,20,20,7,7.5,412,973,0.4,0.6,0.6,3.1,,,,
2641,HIMACHAL PRADESH,15,15,7,8.7,713,872,0.3,0.4,0.6,1,,,,
2642,HIMACHAL PRADESH,16,22,8,8,119.8,180.6,0.6,5.3,0.4,1.1,,,,
2643,"HIMACHAL
PRADESH",,,8,8,650,650,0.1,0.1,0.1,0.1,,,2,2
2645,HIMACHAL PRADESH,22,23,7,7.7,648,683,0.6,0.8,0.7,0.8,1,2,4,4
2646,"HIMACHAL
PRADESH",22,24,7,7.9,862,1639,0.7,0.8,0.7,0.8,2,2,3,7
2647,"HIMACHAL
PRADESH",16,18,7,7.5,747,878,0.6,3,0.1,0.3,,,,
3564,KARNATAKA,27,29,7,7.7,120,240,1,1,0,0.4,2,17,2,30
3565,KARNATAKA,26,32,7,7.6,56,128,1,2,0,0.6,2,120,4,1600
19,KERALA,27,28,6,6,149,151,1.9,1.9,1.5,3.6,21,21,25,84
22,KERALA,30,30,7,6.8,86,131,0.6,0.8,0.4,1.2,0,18,0,30
35,KERALA,24,24,5,5.3,239,239,0.6,0.6,0.7,0.7,10,10,60,60
1581,KERALA,27,28,6,6.5,335,348,1.2,1.6,0,0,60,110,110,330
1582,KERALA,26,28,7,7.4,162,200,1,1,0,0,30,85,80,235
1583,KERALA,23,23,5,5.2,115,115,0.5,0.5,0.6,0.6,0,0,0,0
1584,KERALA,29,29,7,7.2,95,142,0.4,0.7,0.1,0.1,0,0,0,0
1585,KERALA,27,28,7,7.9,338,610,1,2,1.2,4.1,43,46,63,130
1586,KERALA,27,28,6,5.7,114,120,0.4,0.9,1.2,1.4,17,43,79,79
1587,KERALA,27,28,6,7,228,266,0.2,5.3,6.5,7.2,12,34,58,70
1588,KERALA,28,29,7,8.3,324,411,0.1,1.6,0,3.2,210,240,300,360
1589,KERALA,29,30,6,7.1,280,294,0.8,2.5,0,2,,,24,24
1590,KERALA,30,30,7,7,86,92,0.1,0.2,2.2,2.5,6,26,48,64
1591,KERALA,28,30,5,4.8,88,110,0.2,0.6,0.1,3.6,160,160,196,196
1592,KERALA,28,29,6,6.9,211,225,1.1,2.6,3.8,4.6,30,30,1000,1000
2308,KERALA,27,27,6,7.1,186,283,0.1,0.5,3.1,6.2,1600,2600,2500,3200
2309,KERALA,26,27,6,6.3,84,86,0.2,0.5,0.1,4.4,0,800,0,2000
2310,KERALA,27,28,6,6.9,161,188,0.6,0.7,1.2,3,800,1400,1600,2200
2311,KERALA,27,27,6,6.9,117,184,0.2,0.4,4.9,6.3,400,400,900,1000
2313,KERALA,28,29,8,7.8,212,280,0.9,1.4,0.1,0.1,0,0,0,0
2314,KERALA,24,24,6,6,162,162,1,1,0.9,0.9,80,80,240,240
2315,KERALA,24,24,8,7.9,525,525,2,2,2.5,2.5,210,210,490,490
2316,KERALA,27,29,5,5.1,39,58,0.1,0.6,0,1.8,160,160,80,216
2317,KERALA,28,29,6,6.1,196,410,0.5,0.7,0.4,3.8,60,60,104,104
2320,KERALA,30,30,6,7.2,180,220,0.7,2,0,0,8,8,8,20
2321,KERALA,29,29,6,6.2,318,348,0.9,1.7,0.5,4.8,220,350,480,600
2322,KERALA,29,29,5,7.5,232,280,0.7,1.8,2.8,2.8,20,220,160,390
2323,KERALA,25,28,6,6.6,196,400,0.7,1.8,0.8,0.9,27,33,44,63
2324,KERALA,28,28,5,7,51,1209,1,1.1,0.1,0.3,18,26,20,38
2327,KERALA,28,29,7,8.1,800,809,0.5,1.2,0.9,1.2,200,240,340,400
3463,KERALA,29,29,6,6.9,83.6,103,0,0.2,0.9,4.3,28,58,58,180
3472,KERALA,28,28,6,7.1,632,1780,0.3,1.6,2.5,4.4,240,240,396,396
3474,KERALA,28,29,7,7.4,190,218,0.3,1.9,2.5,2.8,600,600,900,900
3475,KERALA,28,28,5,5.2,62,132,0.1,1.2,1.9,5.5,88,88,232,232
1593,LAKSHADWEEP,29,31,7,7.5,635,1081,,,,,3000,9000,1000,30000
1594,LAKSHADWEEP,29,32,7,7.2,1010,1890,,,,,1000,3000,1000,21000
1595,LAKSHADWEEP,29,31,7,7.2,595,862,,,,,1000,24000,1000,90000
1596,LAKSHADWEEP,29,31,7,7.2,524,920,,,,,1000,1000,1000,53000
1597,LAKSHADWEEP,29,31,7,7.4,573,708,,,,,1000,7000,2000,31000
1598,LAKSHADWEEP,29,31,7,7.4,52,743,,,,,1000,2000,2000,42000
1599,LAKSHADWEEP,29,31,7,7.7,587,927,,,,,1000,1000,1000,70000
1600,LAKSHADWEEP,30,32,7,7.4,772,1222,,,,,1000,23000,9000,27000
1601,LAKSHADWEEP,29,32,7,7.3,752,2120,,,,,1000,6000,5000,284000
1602,LAKSHADWEEP,29,32,7,7.4,1257,1926,,,,,,,1000,80000
1603,LAKSHADWEEP,29,32,7,7.3,1254,3980,,,,,2000,6000,1000,220000
1605,LAKSHADWEEP,29,31,7,7.5,1067,1325,,,,,4000,4000,1000,348000
1606,LAKSHADWEEP,30,31,7,7.4,628,985,,,,,1000,1000,2000,234000
52,MADHYA PRADESH,21,30,7,8.4,190,480,0.7,1.2,0.4,1.9,2,2,30,94
1618,MADHYA PRADESH,32,32,7,7.4,560,560,1.2,1.2,4,4,,,,
1619,MADHYA PRADESH,29,29,7,7.1,1180,1180,2.4,2.4,0.9,0.9,,,,
